00000000) perceptual - 225.30330; gen_gan - 4.79356; feature_matching - 13.10056; equivariance_value - 1.24212; equivariance_jacobian - 0.77681; disc_gan - 8.24673
00000522) perceptual - 113.11686; gen_gan - 0.30085; feature_matching - 5.44229; equivariance_value - 0.64379; equivariance_jacobian - 0.80405; disc_gan - 0.44073
00000523) perceptual - 117.73528; gen_gan - 0.30051; feature_matching - 5.76876; equivariance_value - 0.65896; equivariance_jacobian - 0.79372; disc_gan - 0.44068
00000524) perceptual - 116.57650; gen_gan - 0.29957; feature_matching - 5.61778; equivariance_value - 0.72210; equivariance_jacobian - 0.83397; disc_gan - 0.44124
00000525) perceptual - 117.08659; gen_gan - 0.30280; feature_matching - 5.69890; equivariance_value - 0.75545; equivariance_jacobian - 0.82315; disc_gan - 0.43770
00000526) perceptual - 117.26626; gen_gan - 0.30266; feature_matching - 5.77424; equivariance_value - 0.77371; equivariance_jacobian - 0.86875; disc_gan - 0.44238
00000527) perceptual - 114.32857; gen_gan - 0.29910; feature_matching - 5.54555; equivariance_value - 0.75055; equivariance_jacobian - 0.85799; disc_gan - 0.43995
00000528) perceptual - 115.52462; gen_gan - 0.30285; feature_matching - 5.65841; equivariance_value - 0.66549; equivariance_jacobian - 0.79398; disc_gan - 0.43691
00000529) perceptual - 112.04027; gen_gan - 0.29983; feature_matching - 5.36837; equivariance_value - 0.87321; equivariance_jacobian - 0.83080; disc_gan - 0.43894
00000530) perceptual - 114.12161; gen_gan - 0.29998; feature_matching - 5.44058; equivariance_value - 0.74369; equivariance_jacobian - 0.82397; disc_gan - 0.44049
00000531) perceptual - 113.85262; gen_gan - 0.30191; feature_matching - 5.42191; equivariance_value - 0.69255; equivariance_jacobian - 0.76605; disc_gan - 0.43871
00000532) perceptual - 117.02583; gen_gan - 0.29999; feature_matching - 5.61468; equivariance_value - 0.66665; equivariance_jacobian - 0.78808; disc_gan - 0.44142
00000533) perceptual - 116.30103; gen_gan - 0.30394; feature_matching - 5.67918; equivariance_value - 0.68007; equivariance_jacobian - 0.78890; disc_gan - 0.43934
00000534) perceptual - 116.82115; gen_gan - 0.30234; feature_matching - 5.74921; equivariance_value - 0.64595; equivariance_jacobian - 0.79424; disc_gan - 0.43864
00000535) perceptual - 113.31567; gen_gan - 0.30259; feature_matching - 5.54499; equivariance_value - 0.61018; equivariance_jacobian - 0.77196; disc_gan - 0.43771
00000536) perceptual - 115.16415; gen_gan - 0.30272; feature_matching - 5.59548; equivariance_value - 0.76582; equivariance_jacobian - 0.84266; disc_gan - 0.43627
00000537) perceptual - 115.56039; gen_gan - 0.30303; feature_matching - 5.53275; equivariance_value - 0.73941; equivariance_jacobian - 0.79595; disc_gan - 0.43973
00000538) perceptual - 117.16651; gen_gan - 0.30345; feature_matching - 5.66086; equivariance_value - 0.67858; equivariance_jacobian - 0.86036; disc_gan - 0.43759
00000539) perceptual - 115.21570; gen_gan - 0.30047; feature_matching - 5.65427; equivariance_value - 0.69611; equivariance_jacobian - 0.83488; disc_gan - 0.43757
00000540) perceptual - 115.35973; gen_gan - 0.30583; feature_matching - 5.71206; equivariance_value - 0.68011; equivariance_jacobian - 0.79992; disc_gan - 0.43521
00000541) perceptual - 113.20751; gen_gan - 0.30113; feature_matching - 5.52823; equivariance_value - 0.70269; equivariance_jacobian - 0.81852; disc_gan - 0.43853
00000542) perceptual - 111.45807; gen_gan - 0.30178; feature_matching - 5.40139; equivariance_value - 0.68709; equivariance_jacobian - 0.80517; disc_gan - 0.43997
00000543) perceptual - 113.71532; gen_gan - 0.30056; feature_matching - 5.46979; equivariance_value - 0.76312; equivariance_jacobian - 0.78444; disc_gan - 0.44190
00000544) perceptual - 116.84578; gen_gan - 0.30267; feature_matching - 5.74160; equivariance_value - 0.71597; equivariance_jacobian - 0.82958; disc_gan - 0.43486
00000545) perceptual - 116.11693; gen_gan - 0.30179; feature_matching - 5.72157; equivariance_value - 0.66953; equivariance_jacobian - 0.78070; disc_gan - 0.43834
00000546) perceptual - 115.43443; gen_gan - 0.30144; feature_matching - 5.58908; equivariance_value - 0.73895; equivariance_jacobian - 0.82267; disc_gan - 0.43777
00000547) perceptual - 112.21184; gen_gan - 0.30332; feature_matching - 5.35210; equivariance_value - 0.68029; equivariance_jacobian - 0.82864; disc_gan - 0.43728
00000548) perceptual - 115.43620; gen_gan - 0.30420; feature_matching - 5.63860; equivariance_value - 0.61838; equivariance_jacobian - 0.79184; disc_gan - 0.43798
00000549) perceptual - 114.86256; gen_gan - 0.30204; feature_matching - 5.42348; equivariance_value - 0.64872; equivariance_jacobian - 0.76070; disc_gan - 0.44001
00000550) perceptual - 113.73882; gen_gan - 0.30099; feature_matching - 5.48049; equivariance_value - 0.67892; equivariance_jacobian - 0.80851; disc_gan - 0.43694
00000551) perceptual - 113.30274; gen_gan - 0.30576; feature_matching - 5.47949; equivariance_value - 0.72635; equivariance_jacobian - 0.73886; disc_gan - 0.43543
00000552) perceptual - 109.41399; gen_gan - 0.30392; feature_matching - 5.24496; equivariance_value - 0.73110; equivariance_jacobian - 0.81015; disc_gan - 0.43512
00000553) perceptual - 114.59863; gen_gan - 0.30291; feature_matching - 5.57602; equivariance_value - 0.74919; equivariance_jacobian - 0.83864; disc_gan - 0.43736
00000554) perceptual - 113.32191; gen_gan - 0.30371; feature_matching - 5.50809; equivariance_value - 0.69338; equivariance_jacobian - 0.80345; disc_gan - 0.43678
00000555) perceptual - 114.32730; gen_gan - 0.30382; feature_matching - 5.60277; equivariance_value - 0.70318; equivariance_jacobian - 0.79526; disc_gan - 0.43652
00000556) perceptual - 114.09949; gen_gan - 0.30738; feature_matching - 5.56857; equivariance_value - 0.60652; equivariance_jacobian - 0.79908; disc_gan - 0.43501
00000557) perceptual - 112.48335; gen_gan - 0.30416; feature_matching - 5.49645; equivariance_value - 0.71744; equivariance_jacobian - 0.78618; disc_gan - 0.43303
00000558) perceptual - 116.60825; gen_gan - 0.30293; feature_matching - 5.65418; equivariance_value - 0.68649; equivariance_jacobian - 0.78999; disc_gan - 0.43731
00000559) perceptual - 113.21635; gen_gan - 0.30715; feature_matching - 5.50262; equivariance_value - 0.69802; equivariance_jacobian - 0.75560; disc_gan - 0.43355
00000560) perceptual - 113.39083; gen_gan - 0.30498; feature_matching - 5.45875; equivariance_value - 0.66600; equivariance_jacobian - 0.78343; disc_gan - 0.43469
00000561) perceptual - 112.34578; gen_gan - 0.30232; feature_matching - 5.37572; equivariance_value - 0.71013; equivariance_jacobian - 0.79698; disc_gan - 0.43653
00000562) perceptual - 116.93295; gen_gan - 0.30569; feature_matching - 5.82594; equivariance_value - 0.61777; equivariance_jacobian - 0.77805; disc_gan - 0.43286
00000563) perceptual - 114.18544; gen_gan - 0.30694; feature_matching - 5.67866; equivariance_value - 0.64688; equivariance_jacobian - 0.80566; disc_gan - 0.43284
00000564) perceptual - 114.61750; gen_gan - 0.30910; feature_matching - 5.59926; equivariance_value - 0.70830; equivariance_jacobian - 0.80153; disc_gan - 0.43250
00000565) perceptual - 117.92620; gen_gan - 0.30596; feature_matching - 5.91284; equivariance_value - 0.71452; equivariance_jacobian - 0.81646; disc_gan - 0.43209
00000566) perceptual - 116.08945; gen_gan - 0.30809; feature_matching - 5.52307; equivariance_value - 0.73930; equivariance_jacobian - 0.78224; disc_gan - 0.43307
00000567) perceptual - 115.17088; gen_gan - 0.30601; feature_matching - 5.70323; equivariance_value - 0.68761; equivariance_jacobian - 0.80145; disc_gan - 0.43017
00000568) perceptual - 114.42266; gen_gan - 0.30547; feature_matching - 5.49283; equivariance_value - 0.69050; equivariance_jacobian - 0.76289; disc_gan - 0.43456
00000569) perceptual - 116.37301; gen_gan - 0.30437; feature_matching - 5.64790; equivariance_value - 0.60323; equivariance_jacobian - 0.77349; disc_gan - 0.43452
00000570) perceptual - 115.19386; gen_gan - 0.30506; feature_matching - 5.62478; equivariance_value - 0.70368; equivariance_jacobian - 0.81250; disc_gan - 0.43223
00000571) perceptual - 115.21198; gen_gan - 0.30897; feature_matching - 5.66154; equivariance_value - 0.64207; equivariance_jacobian - 0.78315; disc_gan - 0.43076
00000572) perceptual - 113.66332; gen_gan - 0.30705; feature_matching - 5.59488; equivariance_value - 0.59239; equivariance_jacobian - 0.78322; disc_gan - 0.43369
00000573) perceptual - 112.43085; gen_gan - 0.30576; feature_matching - 5.51361; equivariance_value - 0.64474; equivariance_jacobian - 0.82533; disc_gan - 0.43524
00000574) perceptual - 113.52558; gen_gan - 0.30741; feature_matching - 5.57928; equivariance_value - 0.66147; equivariance_jacobian - 0.79614; disc_gan - 0.43254
00000575) perceptual - 113.98621; gen_gan - 0.30379; feature_matching - 5.62254; equivariance_value - 0.66954; equivariance_jacobian - 0.79500; disc_gan - 0.43236
00000576) perceptual - 116.74164; gen_gan - 0.30811; feature_matching - 5.64654; equivariance_value - 0.67594; equivariance_jacobian - 0.75093; disc_gan - 0.43429
00000577) perceptual - 113.22602; gen_gan - 0.30597; feature_matching - 5.59661; equivariance_value - 0.65769; equivariance_jacobian - 0.75256; disc_gan - 0.43304
00000578) perceptual - 113.24174; gen_gan - 0.30845; feature_matching - 5.53197; equivariance_value - 0.75753; equivariance_jacobian - 0.78806; disc_gan - 0.43022
00000579) perceptual - 113.53644; gen_gan - 0.30629; feature_matching - 5.51136; equivariance_value - 0.66902; equivariance_jacobian - 0.81222; disc_gan - 0.43530
00000580) perceptual - 112.63838; gen_gan - 0.30734; feature_matching - 5.39844; equivariance_value - 0.75512; equivariance_jacobian - 0.77724; disc_gan - 0.43101
00000581) perceptual - 113.58463; gen_gan - 0.30940; feature_matching - 5.51961; equivariance_value - 0.60243; equivariance_jacobian - 0.80810; disc_gan - 0.43411
00000582) perceptual - 114.43890; gen_gan - 0.30338; feature_matching - 5.53598; equivariance_value - 0.67908; equivariance_jacobian - 0.75520; disc_gan - 0.43347
00000583) perceptual - 114.70524; gen_gan - 0.31132; feature_matching - 5.61547; equivariance_value - 0.70258; equivariance_jacobian - 0.81861; disc_gan - 0.42799
00000584) perceptual - 115.46107; gen_gan - 0.31165; feature_matching - 5.64201; equivariance_value - 0.64553; equivariance_jacobian - 0.79581; disc_gan - 0.43141
00000585) perceptual - 112.86835; gen_gan - 0.30694; feature_matching - 5.49638; equivariance_value - 0.66770; equivariance_jacobian - 0.76187; disc_gan - 0.43203
00000586) perceptual - 113.04207; gen_gan - 0.30994; feature_matching - 5.41138; equivariance_value - 0.66082; equivariance_jacobian - 0.78984; disc_gan - 0.43009
00000587) perceptual - 112.87670; gen_gan - 0.30570; feature_matching - 5.45149; equivariance_value - 0.60433; equivariance_jacobian - 0.76935; disc_gan - 0.43358
00000588) perceptual - 111.46410; gen_gan - 0.30538; feature_matching - 5.38725; equivariance_value - 0.72137; equivariance_jacobian - 0.81995; disc_gan - 0.43344
00000589) perceptual - 116.36302; gen_gan - 0.30814; feature_matching - 5.77263; equivariance_value - 0.69543; equivariance_jacobian - 0.79547; disc_gan - 0.42961
00000590) perceptual - 115.25904; gen_gan - 0.30909; feature_matching - 5.67318; equivariance_value - 0.71960; equivariance_jacobian - 0.82363; disc_gan - 0.42888
00000591) perceptual - 110.31490; gen_gan - 0.31040; feature_matching - 5.34063; equivariance_value - 0.74403; equivariance_jacobian - 0.84127; disc_gan - 0.42916
00000592) perceptual - 115.13615; gen_gan - 0.30784; feature_matching - 5.74999; equivariance_value - 0.69700; equivariance_jacobian - 0.77963; disc_gan - 0.43231
00000593) perceptual - 113.39729; gen_gan - 0.31168; feature_matching - 5.56658; equivariance_value - 0.72242; equivariance_jacobian - 0.83330; disc_gan - 0.43008
00000594) perceptual - 115.69492; gen_gan - 0.31158; feature_matching - 5.67300; equivariance_value - 0.67666; equivariance_jacobian - 0.81736; disc_gan - 0.42735
00000595) perceptual - 114.99430; gen_gan - 0.30678; feature_matching - 5.57430; equivariance_value - 0.71212; equivariance_jacobian - 0.81033; disc_gan - 0.43035
00000596) perceptual - 116.24124; gen_gan - 0.31221; feature_matching - 5.65983; equivariance_value - 0.72940; equivariance_jacobian - 0.77074; disc_gan - 0.42830
00000597) perceptual - 108.60148; gen_gan - 0.30679; feature_matching - 5.25944; equivariance_value - 0.71984; equivariance_jacobian - 0.81406; disc_gan - 0.43182
00000598) perceptual - 113.93482; gen_gan - 0.30984; feature_matching - 5.46472; equivariance_value - 0.72634; equivariance_jacobian - 0.78310; disc_gan - 0.42907
00000599) perceptual - 116.82830; gen_gan - 0.30857; feature_matching - 5.81265; equivariance_value - 0.70272; equivariance_jacobian - 0.77882; disc_gan - 0.42971
00000600) perceptual - 114.20333; gen_gan - 0.31139; feature_matching - 5.57330; equivariance_value - 0.68523; equivariance_jacobian - 0.79771; disc_gan - 0.42869
00000601) perceptual - 117.51239; gen_gan - 0.31397; feature_matching - 5.91787; equivariance_value - 0.71946; equivariance_jacobian - 0.81074; disc_gan - 0.42409
00000602) perceptual - 115.86435; gen_gan - 0.31341; feature_matching - 5.75140; equivariance_value - 0.71395; equivariance_jacobian - 0.78842; disc_gan - 0.42635
00000603) perceptual - 110.84379; gen_gan - 0.30946; feature_matching - 5.34842; equivariance_value - 0.70255; equivariance_jacobian - 0.79705; disc_gan - 0.42875
00000604) perceptual - 113.77694; gen_gan - 0.30892; feature_matching - 5.54186; equivariance_value - 0.75720; equivariance_jacobian - 0.80575; disc_gan - 0.43093
00000605) perceptual - 115.39176; gen_gan - 0.31262; feature_matching - 5.57648; equivariance_value - 0.68256; equivariance_jacobian - 0.78520; disc_gan - 0.42631
00000606) perceptual - 113.94360; gen_gan - 0.31150; feature_matching - 5.58367; equivariance_value - 0.69292; equivariance_jacobian - 0.77459; disc_gan - 0.42791
00000607) perceptual - 112.30025; gen_gan - 0.31014; feature_matching - 5.40550; equivariance_value - 0.71506; equivariance_jacobian - 0.78681; disc_gan - 0.42856
00000608) perceptual - 113.13784; gen_gan - 0.31000; feature_matching - 5.57990; equivariance_value - 0.63000; equivariance_jacobian - 0.77495; disc_gan - 0.42746
00000609) perceptual - 116.67299; gen_gan - 0.31310; feature_matching - 5.81597; equivariance_value - 0.61921; equivariance_jacobian - 0.75761; disc_gan - 0.42727
00000610) perceptual - 111.48323; gen_gan - 0.31161; feature_matching - 5.37413; equivariance_value - 0.67316; equivariance_jacobian - 0.78415; disc_gan - 0.42654
00000611) perceptual - 114.95524; gen_gan - 0.31143; feature_matching - 5.64595; equivariance_value - 0.69072; equivariance_jacobian - 0.77245; disc_gan - 0.42728
00000612) perceptual - 114.12845; gen_gan - 0.31448; feature_matching - 5.58477; equivariance_value - 0.63307; equivariance_jacobian - 0.81982; disc_gan - 0.42556
00000613) perceptual - 112.62805; gen_gan - 0.31512; feature_matching - 5.46742; equivariance_value - 0.67339; equivariance_jacobian - 0.79012; disc_gan - 0.42304
00000614) perceptual - 116.12788; gen_gan - 0.31430; feature_matching - 5.81352; equivariance_value - 0.71595; equivariance_jacobian - 0.84753; disc_gan - 0.42338
00000615) perceptual - 114.70406; gen_gan - 0.30886; feature_matching - 5.64460; equivariance_value - 0.81190; equivariance_jacobian - 0.84529; disc_gan - 0.42631
00000616) perceptual - 112.69820; gen_gan - 0.31415; feature_matching - 5.43260; equivariance_value - 0.69052; equivariance_jacobian - 0.78260; disc_gan - 0.42597
00000617) perceptual - 115.93518; gen_gan - 0.31516; feature_matching - 5.74391; equivariance_value - 0.80254; equivariance_jacobian - 0.88590; disc_gan - 0.42375
00000618) perceptual - 117.29778; gen_gan - 0.31330; feature_matching - 5.71373; equivariance_value - 0.62138; equivariance_jacobian - 0.80753; disc_gan - 0.42585
00000619) perceptual - 114.06697; gen_gan - 0.31480; feature_matching - 5.62990; equivariance_value - 0.65065; equivariance_jacobian - 0.77430; disc_gan - 0.42210
00000620) perceptual - 115.78600; gen_gan - 0.31406; feature_matching - 5.70170; equivariance_value - 0.74309; equivariance_jacobian - 0.78233; disc_gan - 0.42735
00000621) perceptual - 113.71410; gen_gan - 0.31387; feature_matching - 5.42432; equivariance_value - 0.65446; equivariance_jacobian - 0.80365; disc_gan - 0.42462
00000622) perceptual - 115.27280; gen_gan - 0.31663; feature_matching - 5.59142; equivariance_value - 0.73103; equivariance_jacobian - 0.81851; disc_gan - 0.42261
00000623) perceptual - 113.00284; gen_gan - 0.31348; feature_matching - 5.49950; equivariance_value - 0.68153; equivariance_jacobian - 0.76930; disc_gan - 0.42214
00000624) perceptual - 116.91809; gen_gan - 0.31304; feature_matching - 5.80982; equivariance_value - 0.83203; equivariance_jacobian - 0.79573; disc_gan - 0.42225
00000625) perceptual - 105.44259; gen_gan - 0.30919; feature_matching - 5.05232; equivariance_value - 0.63882; equivariance_jacobian - 0.77782; disc_gan - 0.42832
00000626) perceptual - 113.03586; gen_gan - 0.31459; feature_matching - 5.53748; equivariance_value - 0.72267; equivariance_jacobian - 0.82050; disc_gan - 0.42511
00000627) perceptual - 114.70676; gen_gan - 0.31682; feature_matching - 5.56358; equivariance_value - 0.75813; equivariance_jacobian - 0.79965; disc_gan - 0.42358
00000628) perceptual - 117.66360; gen_gan - 0.31472; feature_matching - 5.80721; equivariance_value - 0.68415; equivariance_jacobian - 0.78208; disc_gan - 0.42444
00000629) perceptual - 114.55561; gen_gan - 0.31794; feature_matching - 5.61128; equivariance_value - 0.70963; equivariance_jacobian - 0.75928; disc_gan - 0.42232
00000630) perceptual - 112.64594; gen_gan - 0.31442; feature_matching - 5.41403; equivariance_value - 0.75717; equivariance_jacobian - 0.82370; disc_gan - 0.42477
00000631) perceptual - 114.80035; gen_gan - 0.31735; feature_matching - 5.79663; equivariance_value - 0.65599; equivariance_jacobian - 0.82283; disc_gan - 0.42111
00000632) perceptual - 115.19333; gen_gan - 0.31435; feature_matching - 5.59587; equivariance_value - 0.69696; equivariance_jacobian - 0.80114; disc_gan - 0.42512
00000633) perceptual - 115.03433; gen_gan - 0.31462; feature_matching - 5.72995; equivariance_value - 0.66355; equivariance_jacobian - 0.80591; disc_gan - 0.42184
00000634) perceptual - 115.55429; gen_gan - 0.31596; feature_matching - 5.68378; equivariance_value - 0.73319; equivariance_jacobian - 0.80465; disc_gan - 0.42404
00000635) perceptual - 114.26080; gen_gan - 0.31675; feature_matching - 5.56922; equivariance_value - 0.73290; equivariance_jacobian - 0.81893; disc_gan - 0.42107
00000636) perceptual - 112.49763; gen_gan - 0.31653; feature_matching - 5.58339; equivariance_value - 0.70637; equivariance_jacobian - 0.78683; disc_gan - 0.41766
00000637) perceptual - 112.04199; gen_gan - 0.31487; feature_matching - 5.44995; equivariance_value - 0.71549; equivariance_jacobian - 0.75467; disc_gan - 0.42427
00000638) perceptual - 109.77665; gen_gan - 0.31430; feature_matching - 5.25039; equivariance_value - 0.65522; equivariance_jacobian - 0.78887; disc_gan - 0.42480
00000639) perceptual - 113.90457; gen_gan - 0.31731; feature_matching - 5.60724; equivariance_value - 0.62722; equivariance_jacobian - 0.77505; disc_gan - 0.41746
00000640) perceptual - 112.27614; gen_gan - 0.31444; feature_matching - 5.45347; equivariance_value - 0.62847; equivariance_jacobian - 0.82700; disc_gan - 0.42389
00000641) perceptual - 113.40108; gen_gan - 0.31875; feature_matching - 5.59233; equivariance_value - 0.68478; equivariance_jacobian - 0.85283; disc_gan - 0.41765
00000642) perceptual - 114.17815; gen_gan - 0.31437; feature_matching - 5.52716; equivariance_value - 0.65911; equivariance_jacobian - 0.78759; disc_gan - 0.42278
00000643) perceptual - 113.78909; gen_gan - 0.32136; feature_matching - 5.67438; equivariance_value - 0.66442; equivariance_jacobian - 0.78045; disc_gan - 0.41826
00000644) perceptual - 112.31329; gen_gan - 0.31630; feature_matching - 5.39902; equivariance_value - 0.71737; equivariance_jacobian - 0.78720; disc_gan - 0.42296
00000645) perceptual - 112.49918; gen_gan - 0.31838; feature_matching - 5.53834; equivariance_value - 0.75948; equivariance_jacobian - 0.80353; disc_gan - 0.41884
00000646) perceptual - 113.78196; gen_gan - 0.31642; feature_matching - 5.61848; equivariance_value - 0.73217; equivariance_jacobian - 0.83356; disc_gan - 0.42169
00000647) perceptual - 110.97897; gen_gan - 0.31871; feature_matching - 5.39803; equivariance_value - 0.71725; equivariance_jacobian - 0.80109; disc_gan - 0.41725
00000648) perceptual - 113.68186; gen_gan - 0.31668; feature_matching - 5.65610; equivariance_value - 0.67996; equivariance_jacobian - 0.82483; disc_gan - 0.42198
00000649) perceptual - 112.34932; gen_gan - 0.31828; feature_matching - 5.53889; equivariance_value - 0.64983; equivariance_jacobian - 0.76663; disc_gan - 0.42161
00000650) perceptual - 112.15968; gen_gan - 0.32045; feature_matching - 5.56061; equivariance_value - 0.70297; equivariance_jacobian - 0.78505; disc_gan - 0.41454
00000651) perceptual - 112.29204; gen_gan - 0.32145; feature_matching - 5.51673; equivariance_value - 0.69900; equivariance_jacobian - 0.80888; disc_gan - 0.41390
00000652) perceptual - 111.20256; gen_gan - 0.32128; feature_matching - 5.41877; equivariance_value - 0.65913; equivariance_jacobian - 0.80646; disc_gan - 0.41721
00000653) perceptual - 112.13598; gen_gan - 0.31919; feature_matching - 5.54690; equivariance_value - 0.76282; equivariance_jacobian - 0.77597; disc_gan - 0.41896
00000654) perceptual - 114.24217; gen_gan - 0.31898; feature_matching - 5.52125; equivariance_value - 0.65231; equivariance_jacobian - 0.76903; disc_gan - 0.42027
00000655) perceptual - 113.21978; gen_gan - 0.32034; feature_matching - 5.55463; equivariance_value - 0.63476; equivariance_jacobian - 0.81780; disc_gan - 0.41590
00000656) perceptual - 116.25670; gen_gan - 0.31999; feature_matching - 5.89069; equivariance_value - 0.61559; equivariance_jacobian - 0.76385; disc_gan - 0.41416
00000657) perceptual - 114.99628; gen_gan - 0.32115; feature_matching - 5.75408; equivariance_value - 0.66471; equivariance_jacobian - 0.78860; disc_gan - 0.41696
00000658) perceptual - 112.40185; gen_gan - 0.32270; feature_matching - 5.49279; equivariance_value - 0.62105; equivariance_jacobian - 0.77661; disc_gan - 0.41683
00000659) perceptual - 116.05226; gen_gan - 0.32422; feature_matching - 5.84293; equivariance_value - 0.67007; equivariance_jacobian - 0.73345; disc_gan - 0.41190
00000660) perceptual - 114.29544; gen_gan - 0.32225; feature_matching - 5.70412; equivariance_value - 0.57993; equivariance_jacobian - 0.76606; disc_gan - 0.41557
00000661) perceptual - 114.51013; gen_gan - 0.32564; feature_matching - 5.63670; equivariance_value - 0.60362; equivariance_jacobian - 0.77176; disc_gan - 0.41280
00000662) perceptual - 109.40052; gen_gan - 0.31715; feature_matching - 5.29247; equivariance_value - 0.75182; equivariance_jacobian - 0.79611; disc_gan - 0.42370
00000663) perceptual - 114.92429; gen_gan - 0.32092; feature_matching - 5.68914; equivariance_value - 0.64704; equivariance_jacobian - 0.84033; disc_gan - 0.41615
00000664) perceptual - 114.90783; gen_gan - 0.31879; feature_matching - 5.67480; equivariance_value - 0.63029; equivariance_jacobian - 0.79690; disc_gan - 0.41860
00000665) perceptual - 110.69845; gen_gan - 0.32227; feature_matching - 5.40610; equivariance_value - 0.66671; equivariance_jacobian - 0.78596; disc_gan - 0.41483
00000666) perceptual - 118.29533; gen_gan - 0.32653; feature_matching - 5.84741; equivariance_value - 0.67899; equivariance_jacobian - 0.77864; disc_gan - 0.41619
00000667) perceptual - 114.94259; gen_gan - 0.32099; feature_matching - 5.72931; equivariance_value - 0.64254; equivariance_jacobian - 0.75754; disc_gan - 0.41903
00000668) perceptual - 110.67097; gen_gan - 0.32083; feature_matching - 5.34157; equivariance_value - 0.68325; equivariance_jacobian - 0.82884; disc_gan - 0.41374
00000669) perceptual - 105.97419; gen_gan - 0.31820; feature_matching - 5.02692; equivariance_value - 0.67862; equivariance_jacobian - 0.77155; disc_gan - 0.41906
00000670) perceptual - 110.20387; gen_gan - 0.31486; feature_matching - 5.45108; equivariance_value - 0.69169; equivariance_jacobian - 0.81309; disc_gan - 0.41783
00000671) perceptual - 114.15679; gen_gan - 0.32906; feature_matching - 5.71684; equivariance_value - 0.61663; equivariance_jacobian - 0.77676; disc_gan - 0.41269
00000672) perceptual - 112.08006; gen_gan - 0.32332; feature_matching - 5.49309; equivariance_value - 0.63630; equivariance_jacobian - 0.75582; disc_gan - 0.41430
00000673) perceptual - 112.16815; gen_gan - 0.31822; feature_matching - 5.54859; equivariance_value - 0.66936; equivariance_jacobian - 0.76152; disc_gan - 0.41696
00000674) perceptual - 112.02193; gen_gan - 0.32643; feature_matching - 5.51613; equivariance_value - 0.63193; equivariance_jacobian - 0.77272; disc_gan - 0.41148
00000675) perceptual - 115.74742; gen_gan - 0.32715; feature_matching - 5.77099; equivariance_value - 0.74921; equivariance_jacobian - 0.80910; disc_gan - 0.40740
00000676) perceptual - 112.08008; gen_gan - 0.32611; feature_matching - 5.36380; equivariance_value - 0.62725; equivariance_jacobian - 0.75797; disc_gan - 0.41110
00000677) perceptual - 111.61893; gen_gan - 0.32335; feature_matching - 5.62669; equivariance_value - 0.64737; equivariance_jacobian - 0.77838; disc_gan - 0.41299
00000678) perceptual - 112.57474; gen_gan - 0.32938; feature_matching - 5.60187; equivariance_value - 0.69330; equivariance_jacobian - 0.79539; disc_gan - 0.40787
00000679) perceptual - 111.51190; gen_gan - 0.32719; feature_matching - 5.45773; equivariance_value - 0.63328; equivariance_jacobian - 0.77635; disc_gan - 0.41068
00000680) perceptual - 113.85799; gen_gan - 0.31906; feature_matching - 5.51551; equivariance_value - 0.66099; equivariance_jacobian - 0.77676; disc_gan - 0.41370
00000681) perceptual - 113.72182; gen_gan - 0.32958; feature_matching - 5.61053; equivariance_value - 0.67875; equivariance_jacobian - 0.82121; disc_gan - 0.40913
00000682) perceptual - 111.94286; gen_gan - 0.32773; feature_matching - 5.47054; equivariance_value - 0.70808; equivariance_jacobian - 0.82378; disc_gan - 0.41007
00000683) perceptual - 115.62433; gen_gan - 0.32209; feature_matching - 5.74058; equivariance_value - 0.75920; equivariance_jacobian - 0.84925; disc_gan - 0.41390
00000684) perceptual - 110.76116; gen_gan - 0.33191; feature_matching - 5.55261; equivariance_value - 0.65750; equivariance_jacobian - 0.78635; disc_gan - 0.40817
00000685) perceptual - 113.92916; gen_gan - 0.32526; feature_matching - 5.69210; equivariance_value - 0.64043; equivariance_jacobian - 0.80908; disc_gan - 0.40858
00000686) perceptual - 113.37939; gen_gan - 0.32345; feature_matching - 5.66676; equivariance_value - 0.63206; equivariance_jacobian - 0.81264; disc_gan - 0.40786
00000687) perceptual - 110.21413; gen_gan - 0.33199; feature_matching - 5.40686; equivariance_value - 0.67083; equivariance_jacobian - 0.80545; disc_gan - 0.40623
00000688) perceptual - 113.23289; gen_gan - 0.32689; feature_matching - 5.61422; equivariance_value - 0.58734; equivariance_jacobian - 0.74255; disc_gan - 0.40861
00000689) perceptual - 112.64851; gen_gan - 0.33166; feature_matching - 5.53766; equivariance_value - 0.65281; equivariance_jacobian - 0.80163; disc_gan - 0.40949
00000690) perceptual - 111.99490; gen_gan - 0.32891; feature_matching - 5.58891; equivariance_value - 0.68869; equivariance_jacobian - 0.74739; disc_gan - 0.41005
00000691) perceptual - 111.51434; gen_gan - 0.32346; feature_matching - 5.39506; equivariance_value - 0.59549; equivariance_jacobian - 0.77126; disc_gan - 0.41173
00000692) perceptual - 114.39956; gen_gan - 0.32390; feature_matching - 5.60140; equivariance_value - 0.74360; equivariance_jacobian - 0.81441; disc_gan - 0.41265
00000693) perceptual - 114.57137; gen_gan - 0.33174; feature_matching - 5.63214; equivariance_value - 0.65061; equivariance_jacobian - 0.76584; disc_gan - 0.40695
00000694) perceptual - 111.82570; gen_gan - 0.32576; feature_matching - 5.45422; equivariance_value - 0.63775; equivariance_jacobian - 0.79274; disc_gan - 0.40999
00000695) perceptual - 113.70349; gen_gan - 0.32669; feature_matching - 5.52771; equivariance_value - 0.60127; equivariance_jacobian - 0.78412; disc_gan - 0.41009
