00000000) perceptual - 227.09537; gen_gan - 3.85486; feature_matching - 12.96188; equivariance_value - 1.14218; equivariance_jacobian - 0.77758; disc_gan - 7.50982
00000522) perceptual - 115.68765; gen_gan - 0.30688; feature_matching - 5.67956; equivariance_value - 0.82556; equivariance_jacobian - 0.81500; disc_gan - 0.43308
00000523) perceptual - 117.90221; gen_gan - 0.30439; feature_matching - 5.87920; equivariance_value - 0.87487; equivariance_jacobian - 0.80264; disc_gan - 0.43453
00000524) perceptual - 119.25117; gen_gan - 0.30906; feature_matching - 5.87641; equivariance_value - 0.85738; equivariance_jacobian - 0.87893; disc_gan - 0.43064
00000525) perceptual - 117.17896; gen_gan - 0.30786; feature_matching - 5.65416; equivariance_value - 0.88921; equivariance_jacobian - 0.86957; disc_gan - 0.43571
00000526) perceptual - 115.04146; gen_gan - 0.30668; feature_matching - 5.64842; equivariance_value - 0.87656; equivariance_jacobian - 0.80327; disc_gan - 0.43299
00000527) perceptual - 111.31042; gen_gan - 0.30025; feature_matching - 5.46937; equivariance_value - 0.97487; equivariance_jacobian - 0.89284; disc_gan - 0.43635
00000528) perceptual - 120.26958; gen_gan - 0.30541; feature_matching - 5.95879; equivariance_value - 0.89146; equivariance_jacobian - 0.90093; disc_gan - 0.43483
00000529) perceptual - 109.59830; gen_gan - 0.30749; feature_matching - 5.34844; equivariance_value - 0.81925; equivariance_jacobian - 0.80861; disc_gan - 0.43342
00000530) perceptual - 119.58558; gen_gan - 0.30701; feature_matching - 5.92142; equivariance_value - 0.90529; equivariance_jacobian - 0.90595; disc_gan - 0.43072
00000531) perceptual - 115.52086; gen_gan - 0.30927; feature_matching - 5.56404; equivariance_value - 0.91639; equivariance_jacobian - 0.83173; disc_gan - 0.43314
00000532) perceptual - 114.93806; gen_gan - 0.30620; feature_matching - 5.58260; equivariance_value - 0.87866; equivariance_jacobian - 0.83452; disc_gan - 0.43287
00000533) perceptual - 114.91765; gen_gan - 0.31186; feature_matching - 5.61392; equivariance_value - 0.93567; equivariance_jacobian - 0.86009; disc_gan - 0.42902
00000534) perceptual - 118.49365; gen_gan - 0.30678; feature_matching - 5.91214; equivariance_value - 0.89679; equivariance_jacobian - 0.83217; disc_gan - 0.43700
00000535) perceptual - 115.33775; gen_gan - 0.30650; feature_matching - 5.78776; equivariance_value - 0.82645; equivariance_jacobian - 0.76906; disc_gan - 0.43131
00000536) perceptual - 117.65271; gen_gan - 0.30853; feature_matching - 5.86353; equivariance_value - 0.87875; equivariance_jacobian - 0.85346; disc_gan - 0.43278
00000537) perceptual - 114.34533; gen_gan - 0.31052; feature_matching - 5.49034; equivariance_value - 0.80259; equivariance_jacobian - 0.84783; disc_gan - 0.43074
00000538) perceptual - 115.07269; gen_gan - 0.30723; feature_matching - 5.64303; equivariance_value - 0.91845; equivariance_jacobian - 0.85770; disc_gan - 0.43342
00000539) perceptual - 116.20904; gen_gan - 0.31110; feature_matching - 5.73263; equivariance_value - 0.81701; equivariance_jacobian - 0.83230; disc_gan - 0.42785
00000540) perceptual - 114.28162; gen_gan - 0.30902; feature_matching - 5.58218; equivariance_value - 0.89837; equivariance_jacobian - 0.85939; disc_gan - 0.43193
00000541) perceptual - 115.68552; gen_gan - 0.30674; feature_matching - 5.57912; equivariance_value - 0.89657; equivariance_jacobian - 0.83799; disc_gan - 0.43267
00000542) perceptual - 115.41586; gen_gan - 0.30704; feature_matching - 5.66494; equivariance_value - 0.88205; equivariance_jacobian - 0.88213; disc_gan - 0.43023
00000543) perceptual - 117.21964; gen_gan - 0.30490; feature_matching - 5.76402; equivariance_value - 0.91603; equivariance_jacobian - 0.84567; disc_gan - 0.43355
00000544) perceptual - 115.36004; gen_gan - 0.30431; feature_matching - 5.69715; equivariance_value - 0.87014; equivariance_jacobian - 0.78885; disc_gan - 0.43158
00000545) perceptual - 116.44703; gen_gan - 0.31351; feature_matching - 5.88726; equivariance_value - 0.87419; equivariance_jacobian - 0.98182; disc_gan - 0.42800
00000546) perceptual - 116.95560; gen_gan - 0.31018; feature_matching - 5.83613; equivariance_value - 0.87816; equivariance_jacobian - 0.86725; disc_gan - 0.43100
00000547) perceptual - 116.20538; gen_gan - 0.30926; feature_matching - 5.68647; equivariance_value - 0.92224; equivariance_jacobian - 0.90575; disc_gan - 0.43209
00000548) perceptual - 113.56869; gen_gan - 0.31102; feature_matching - 5.60029; equivariance_value - 0.85360; equivariance_jacobian - 0.83095; disc_gan - 0.42926
00000549) perceptual - 116.23895; gen_gan - 0.30739; feature_matching - 5.70380; equivariance_value - 0.91938; equivariance_jacobian - 0.89007; disc_gan - 0.43454
00000550) perceptual - 116.00053; gen_gan - 0.31220; feature_matching - 5.61985; equivariance_value - 0.86191; equivariance_jacobian - 0.80772; disc_gan - 0.42938
00000551) perceptual - 114.02762; gen_gan - 0.30943; feature_matching - 5.59246; equivariance_value - 0.90501; equivariance_jacobian - 0.85508; disc_gan - 0.42862
00000552) perceptual - 119.43394; gen_gan - 0.30776; feature_matching - 5.80638; equivariance_value - 0.88591; equivariance_jacobian - 0.95866; disc_gan - 0.43062
00000553) perceptual - 114.14304; gen_gan - 0.31185; feature_matching - 5.59364; equivariance_value - 0.86150; equivariance_jacobian - 0.82080; disc_gan - 0.42969
00000554) perceptual - 117.35164; gen_gan - 0.30690; feature_matching - 5.73014; equivariance_value - 0.83976; equivariance_jacobian - 0.83754; disc_gan - 0.42871
00000555) perceptual - 116.34907; gen_gan - 0.31216; feature_matching - 5.74133; equivariance_value - 0.88389; equivariance_jacobian - 0.85981; disc_gan - 0.42824
00000556) perceptual - 115.85713; gen_gan - 0.30723; feature_matching - 5.67081; equivariance_value - 0.95693; equivariance_jacobian - 0.85904; disc_gan - 0.42983
00000557) perceptual - 116.55284; gen_gan - 0.31153; feature_matching - 5.74785; equivariance_value - 0.90273; equivariance_jacobian - 0.81193; disc_gan - 0.42785
00000558) perceptual - 115.21553; gen_gan - 0.30694; feature_matching - 5.76131; equivariance_value - 0.90355; equivariance_jacobian - 0.88350; disc_gan - 0.43059
00000559) perceptual - 118.30562; gen_gan - 0.31324; feature_matching - 5.80458; equivariance_value - 0.93577; equivariance_jacobian - 0.91461; disc_gan - 0.42580
00000560) perceptual - 114.96868; gen_gan - 0.31314; feature_matching - 5.65519; equivariance_value - 0.87324; equivariance_jacobian - 0.87675; disc_gan - 0.42584
00000561) perceptual - 113.52079; gen_gan - 0.30830; feature_matching - 5.56809; equivariance_value - 0.84990; equivariance_jacobian - 0.83600; disc_gan - 0.43114
00000562) perceptual - 112.54254; gen_gan - 0.31052; feature_matching - 5.47622; equivariance_value - 0.84265; equivariance_jacobian - 0.80018; disc_gan - 0.43060
00000563) perceptual - 116.77335; gen_gan - 0.31132; feature_matching - 5.85114; equivariance_value - 0.87370; equivariance_jacobian - 0.79914; disc_gan - 0.42994
00000564) perceptual - 114.69783; gen_gan - 0.31499; feature_matching - 5.63524; equivariance_value - 0.87875; equivariance_jacobian - 0.81798; disc_gan - 0.42712
00000565) perceptual - 115.28316; gen_gan - 0.31034; feature_matching - 5.65197; equivariance_value - 0.87621; equivariance_jacobian - 0.87459; disc_gan - 0.42468
00000566) perceptual - 115.07803; gen_gan - 0.30997; feature_matching - 5.59843; equivariance_value - 0.89655; equivariance_jacobian - 0.85005; disc_gan - 0.42825
00000567) perceptual - 113.41537; gen_gan - 0.31115; feature_matching - 5.58823; equivariance_value - 0.86503; equivariance_jacobian - 0.84545; disc_gan - 0.42589
00000568) perceptual - 117.36309; gen_gan - 0.31415; feature_matching - 5.76177; equivariance_value - 0.83738; equivariance_jacobian - 0.80792; disc_gan - 0.42676
00000569) perceptual - 116.49206; gen_gan - 0.31705; feature_matching - 5.66395; equivariance_value - 0.84725; equivariance_jacobian - 0.80587; disc_gan - 0.42294
00000570) perceptual - 113.57704; gen_gan - 0.31257; feature_matching - 5.52910; equivariance_value - 0.86095; equivariance_jacobian - 0.83824; disc_gan - 0.43050
00000571) perceptual - 117.35653; gen_gan - 0.30803; feature_matching - 5.69243; equivariance_value - 0.88644; equivariance_jacobian - 1.09878; disc_gan - 0.42979
00000572) perceptual - 117.42384; gen_gan - 0.31299; feature_matching - 5.70769; equivariance_value - 0.84759; equivariance_jacobian - 0.85684; disc_gan - 0.42546
00000573) perceptual - 114.98062; gen_gan - 0.31241; feature_matching - 5.67522; equivariance_value - 0.87970; equivariance_jacobian - 0.83737; disc_gan - 0.42615
00000574) perceptual - 121.87717; gen_gan - 0.31964; feature_matching - 6.12245; equivariance_value - 0.88001; equivariance_jacobian - 0.83703; disc_gan - 0.42337
00000575) perceptual - 117.01052; gen_gan - 0.31893; feature_matching - 5.85043; equivariance_value - 0.87267; equivariance_jacobian - 0.82637; disc_gan - 0.42300
00000576) perceptual - 115.84322; gen_gan - 0.30884; feature_matching - 5.64121; equivariance_value - 0.93304; equivariance_jacobian - 0.90517; disc_gan - 0.42702
00000577) perceptual - 115.98886; gen_gan - 0.30763; feature_matching - 5.76363; equivariance_value - 0.88245; equivariance_jacobian - 0.82093; disc_gan - 0.42748
00000578) perceptual - 113.75923; gen_gan - 0.31874; feature_matching - 5.66008; equivariance_value - 0.88340; equivariance_jacobian - 0.83990; disc_gan - 0.42277
00000579) perceptual - 116.06654; gen_gan - 0.31635; feature_matching - 5.65731; equivariance_value - 0.86069; equivariance_jacobian - 0.82304; disc_gan - 0.42404
00000580) perceptual - 114.42578; gen_gan - 0.30974; feature_matching - 5.69318; equivariance_value - 0.89157; equivariance_jacobian - 1.03718; disc_gan - 0.42739
00000581) perceptual - 118.62900; gen_gan - 0.31738; feature_matching - 5.90792; equivariance_value - 0.89329; equivariance_jacobian - 1.93302; disc_gan - 0.42029
00000582) perceptual - 113.72719; gen_gan - 0.31592; feature_matching - 5.68330; equivariance_value - 0.86312; equivariance_jacobian - 0.79967; disc_gan - 0.42282
00000583) perceptual - 113.44370; gen_gan - 0.31576; feature_matching - 5.56239; equivariance_value - 0.88523; equivariance_jacobian - 0.83729; disc_gan - 0.42159
00000584) perceptual - 117.38320; gen_gan - 0.31282; feature_matching - 5.90485; equivariance_value - 0.91169; equivariance_jacobian - 0.87972; disc_gan - 0.42929
00000585) perceptual - 116.27317; gen_gan - 0.31525; feature_matching - 5.73845; equivariance_value - 0.87294; equivariance_jacobian - 0.86059; disc_gan - 0.42275
00000586) perceptual - 115.37699; gen_gan - 0.31457; feature_matching - 5.71903; equivariance_value - 0.84904; equivariance_jacobian - 0.83300; disc_gan - 0.42208
00000587) perceptual - 111.67529; gen_gan - 0.31561; feature_matching - 5.45321; equivariance_value - 0.89632; equivariance_jacobian - 0.82233; disc_gan - 0.42266
00000588) perceptual - 112.19677; gen_gan - 0.31166; feature_matching - 5.41572; equivariance_value - 0.95040; equivariance_jacobian - 0.89944; disc_gan - 0.42688
00000589) perceptual - 115.14400; gen_gan - 0.31636; feature_matching - 5.61160; equivariance_value - 0.87700; equivariance_jacobian - 0.90122; disc_gan - 0.42410
00000590) perceptual - 113.89240; gen_gan - 0.31854; feature_matching - 5.46246; equivariance_value - 0.92943; equivariance_jacobian - 0.83506; disc_gan - 0.42093
00000591) perceptual - 112.37582; gen_gan - 0.31056; feature_matching - 5.52291; equivariance_value - 0.86716; equivariance_jacobian - 0.83238; disc_gan - 0.42837
00000592) perceptual - 121.02466; gen_gan - 0.32083; feature_matching - 6.18519; equivariance_value - 0.88189; equivariance_jacobian - 0.84934; disc_gan - 0.41716
00000593) perceptual - 113.41688; gen_gan - 0.31194; feature_matching - 5.58349; equivariance_value - 0.90161; equivariance_jacobian - 0.83156; disc_gan - 0.42397
00000594) perceptual - 114.60120; gen_gan - 0.31428; feature_matching - 5.75870; equivariance_value - 0.85209; equivariance_jacobian - 0.79357; disc_gan - 0.42148
00000595) perceptual - 114.76038; gen_gan - 0.32145; feature_matching - 5.64107; equivariance_value - 0.89714; equivariance_jacobian - 0.93211; disc_gan - 0.41884
00000596) perceptual - 113.31157; gen_gan - 0.31500; feature_matching - 5.54710; equivariance_value - 0.91500; equivariance_jacobian - 0.87213; disc_gan - 0.42718
00000597) perceptual - 113.51482; gen_gan - 0.31246; feature_matching - 5.61341; equivariance_value - 0.84152; equivariance_jacobian - 0.80745; disc_gan - 0.42294
00000598) perceptual - 115.67038; gen_gan - 0.32012; feature_matching - 5.81412; equivariance_value - 0.95235; equivariance_jacobian - 0.84823; disc_gan - 0.42165
00000599) perceptual - 116.17344; gen_gan - 0.31960; feature_matching - 5.72431; equivariance_value - 0.85022; equivariance_jacobian - 0.84760; disc_gan - 0.41856
00000600) perceptual - 110.98697; gen_gan - 0.31311; feature_matching - 5.43500; equivariance_value - 0.90873; equivariance_jacobian - 0.85901; disc_gan - 0.42604
00000601) perceptual - 120.25595; gen_gan - 0.32028; feature_matching - 6.00948; equivariance_value - 0.90511; equivariance_jacobian - 0.85063; disc_gan - 0.42018
00000602) perceptual - 117.02950; gen_gan - 0.31716; feature_matching - 5.84903; equivariance_value - 0.88215; equivariance_jacobian - 0.81084; disc_gan - 0.42144
00000603) perceptual - 116.68941; gen_gan - 0.31760; feature_matching - 5.83090; equivariance_value - 0.80237; equivariance_jacobian - 0.91898; disc_gan - 0.42189
00000604) perceptual - 112.16995; gen_gan - 0.31395; feature_matching - 5.52856; equivariance_value - 0.92423; equivariance_jacobian - 0.88504; disc_gan - 0.42467
00000605) perceptual - 117.32594; gen_gan - 0.31997; feature_matching - 5.89405; equivariance_value - 0.84946; equivariance_jacobian - 0.84123; disc_gan - 0.42349
00000606) perceptual - 111.75138; gen_gan - 0.32194; feature_matching - 5.57923; equivariance_value - 0.87302; equivariance_jacobian - 0.86118; disc_gan - 0.41681
00000607) perceptual - 110.88306; gen_gan - 0.31481; feature_matching - 5.38681; equivariance_value - 0.93102; equivariance_jacobian - 0.86450; disc_gan - 0.42408
00000608) perceptual - 116.28350; gen_gan - 0.31647; feature_matching - 5.87210; equivariance_value - 0.89072; equivariance_jacobian - 0.81678; disc_gan - 0.42067
00000609) perceptual - 113.58536; gen_gan - 0.31257; feature_matching - 5.61023; equivariance_value - 0.87334; equivariance_jacobian - 0.80538; disc_gan - 0.42399
00000610) perceptual - 114.60254; gen_gan - 0.32206; feature_matching - 5.71608; equivariance_value - 0.92659; equivariance_jacobian - 0.81970; disc_gan - 0.41764
00000611) perceptual - 119.41040; gen_gan - 0.32342; feature_matching - 5.99108; equivariance_value - 0.86915; equivariance_jacobian - 0.78333; disc_gan - 0.41991
00000612) perceptual - 114.43758; gen_gan - 0.31679; feature_matching - 5.67650; equivariance_value - 0.86119; equivariance_jacobian - 0.90597; disc_gan - 0.41911
00000613) perceptual - 116.32511; gen_gan - 0.32207; feature_matching - 5.85855; equivariance_value - 0.92970; equivariance_jacobian - 0.88379; disc_gan - 0.41776
00000614) perceptual - 117.86916; gen_gan - 0.31930; feature_matching - 5.88167; equivariance_value - 0.87329; equivariance_jacobian - 0.83217; disc_gan - 0.41680
00000615) perceptual - 112.95110; gen_gan - 0.32455; feature_matching - 5.62993; equivariance_value - 0.91490; equivariance_jacobian - 0.85785; disc_gan - 0.41735
00000616) perceptual - 112.56438; gen_gan - 0.31644; feature_matching - 5.52629; equivariance_value - 0.88674; equivariance_jacobian - 0.84285; disc_gan - 0.41722
00000617) perceptual - 115.64356; gen_gan - 0.31826; feature_matching - 5.79316; equivariance_value - 0.88597; equivariance_jacobian - 0.81232; disc_gan - 0.41732
00000618) perceptual - 120.01992; gen_gan - 0.32416; feature_matching - 6.06096; equivariance_value - 0.88800; equivariance_jacobian - 0.85730; disc_gan - 0.41433
00000619) perceptual - 112.41293; gen_gan - 0.31802; feature_matching - 5.44165; equivariance_value - 0.83646; equivariance_jacobian - 0.79544; disc_gan - 0.41823
00000620) perceptual - 112.93179; gen_gan - 0.32559; feature_matching - 5.49095; equivariance_value - 0.91183; equivariance_jacobian - 0.83736; disc_gan - 0.41838
00000621) perceptual - 120.52449; gen_gan - 0.32087; feature_matching - 5.98887; equivariance_value - 0.93842; equivariance_jacobian - 0.83949; disc_gan - 0.42019
00000622) perceptual - 117.17754; gen_gan - 0.32089; feature_matching - 5.90366; equivariance_value - 0.87544; equivariance_jacobian - 0.84754; disc_gan - 0.41585
00000623) perceptual - 114.09660; gen_gan - 0.31788; feature_matching - 5.65429; equivariance_value - 0.87881; equivariance_jacobian - 0.85474; disc_gan - 0.41524
00000624) perceptual - 118.68668; gen_gan - 0.32842; feature_matching - 6.00082; equivariance_value - 0.88118; equivariance_jacobian - 0.82519; disc_gan - 0.41117
00000625) perceptual - 114.56054; gen_gan - 0.32270; feature_matching - 5.66303; equivariance_value - 0.85764; equivariance_jacobian - 0.83060; disc_gan - 0.41688
00000626) perceptual - 115.90952; gen_gan - 0.32061; feature_matching - 5.86203; equivariance_value - 0.86932; equivariance_jacobian - 0.80409; disc_gan - 0.41662
00000627) perceptual - 115.13301; gen_gan - 0.31739; feature_matching - 5.60603; equivariance_value - 0.89676; equivariance_jacobian - 0.89025; disc_gan - 0.41277
00000628) perceptual - 113.25626; gen_gan - 0.32460; feature_matching - 5.57041; equivariance_value - 0.90941; equivariance_jacobian - 0.85201; disc_gan - 0.41644
00000629) perceptual - 112.71233; gen_gan - 0.32264; feature_matching - 5.49133; equivariance_value - 0.92893; equivariance_jacobian - 0.88259; disc_gan - 0.41443
00000630) perceptual - 118.16292; gen_gan - 0.31828; feature_matching - 5.82389; equivariance_value - 0.88556; equivariance_jacobian - 0.82936; disc_gan - 0.41925
00000631) perceptual - 119.22926; gen_gan - 0.32840; feature_matching - 5.95459; equivariance_value - 0.91443; equivariance_jacobian - 0.88081; disc_gan - 0.40892
00000632) perceptual - 116.22459; gen_gan - 0.32576; feature_matching - 5.91004; equivariance_value - 0.92818; equivariance_jacobian - 0.84936; disc_gan - 0.41242
00000633) perceptual - 113.80756; gen_gan - 0.32128; feature_matching - 5.73965; equivariance_value - 0.86357; equivariance_jacobian - 0.81803; disc_gan - 0.41833
00000634) perceptual - 115.78532; gen_gan - 0.32382; feature_matching - 5.88871; equivariance_value - 0.86896; equivariance_jacobian - 0.85213; disc_gan - 0.41069
00000635) perceptual - 115.51010; gen_gan - 0.32303; feature_matching - 5.73111; equivariance_value - 0.79278; equivariance_jacobian - 0.92402; disc_gan - 0.41231
00000636) perceptual - 113.13774; gen_gan - 0.32401; feature_matching - 5.60771; equivariance_value - 0.87444; equivariance_jacobian - 0.81946; disc_gan - 0.41668
00000637) perceptual - 119.65627; gen_gan - 0.32761; feature_matching - 5.99255; equivariance_value - 0.89102; equivariance_jacobian - 0.99052; disc_gan - 0.40890
00000638) perceptual - 113.95049; gen_gan - 0.32365; feature_matching - 5.62405; equivariance_value - 0.89478; equivariance_jacobian - 0.88474; disc_gan - 0.41114
00000639) perceptual - 118.89098; gen_gan - 0.32166; feature_matching - 5.90338; equivariance_value - 0.88945; equivariance_jacobian - 0.84836; disc_gan - 0.41646
00000640) perceptual - 113.57123; gen_gan - 0.32829; feature_matching - 5.59093; equivariance_value - 0.86995; equivariance_jacobian - 0.85549; disc_gan - 0.40785
00000641) perceptual - 119.69618; gen_gan - 0.32297; feature_matching - 5.96865; equivariance_value - 0.93909; equivariance_jacobian - 0.85352; disc_gan - 0.41439
00000642) perceptual - 117.14603; gen_gan - 0.33242; feature_matching - 5.98788; equivariance_value - 0.85217; equivariance_jacobian - 0.81751; disc_gan - 0.40785
00000643) perceptual - 117.59543; gen_gan - 0.32211; feature_matching - 5.85182; equivariance_value - 0.84933; equivariance_jacobian - 0.89508; disc_gan - 0.41006
00000644) perceptual - 115.21830; gen_gan - 0.32910; feature_matching - 5.52958; equivariance_value - 0.90565; equivariance_jacobian - 0.87756; disc_gan - 0.41115
00000645) perceptual - 115.82609; gen_gan - 0.32497; feature_matching - 5.71440; equivariance_value - 0.89712; equivariance_jacobian - 0.85755; disc_gan - 0.41277
00000646) perceptual - 113.83569; gen_gan - 0.31942; feature_matching - 5.73809; equivariance_value - 0.84827; equivariance_jacobian - 0.82386; disc_gan - 0.41260
00000647) perceptual - 116.05873; gen_gan - 0.32745; feature_matching - 5.77180; equivariance_value - 0.85325; equivariance_jacobian - 0.87528; disc_gan - 0.41259
00000648) perceptual - 116.80603; gen_gan - 0.32583; feature_matching - 5.70234; equivariance_value - 0.82379; equivariance_jacobian - 0.80383; disc_gan - 0.41345
00000649) perceptual - 114.93142; gen_gan - 0.32337; feature_matching - 5.67479; equivariance_value - 0.90502; equivariance_jacobian - 0.85194; disc_gan - 0.41368
00000650) perceptual - 116.59509; gen_gan - 0.32840; feature_matching - 5.91162; equivariance_value - 0.91594; equivariance_jacobian - 0.81816; disc_gan - 0.41116
00000651) perceptual - 113.75612; gen_gan - 0.32678; feature_matching - 5.57075; equivariance_value - 0.82314; equivariance_jacobian - 0.80645; disc_gan - 0.40470
00000652) perceptual - 115.96709; gen_gan - 0.32594; feature_matching - 5.68344; equivariance_value - 0.89729; equivariance_jacobian - 0.89672; disc_gan - 0.41446
00000653) perceptual - 113.92948; gen_gan - 0.32754; feature_matching - 5.72218; equivariance_value - 0.88984; equivariance_jacobian - 0.83480; disc_gan - 0.40845
00000654) perceptual - 109.52155; gen_gan - 0.32632; feature_matching - 5.36122; equivariance_value - 0.90261; equivariance_jacobian - 0.83122; disc_gan - 0.40901
00000655) perceptual - 115.66166; gen_gan - 0.32756; feature_matching - 5.89051; equivariance_value - 0.89670; equivariance_jacobian - 0.87605; disc_gan - 0.40945
00000656) perceptual - 117.66542; gen_gan - 0.33065; feature_matching - 5.85499; equivariance_value - 0.93537; equivariance_jacobian - 0.87068; disc_gan - 0.40729
00000657) perceptual - 113.13051; gen_gan - 0.32804; feature_matching - 5.65846; equivariance_value - 0.85645; equivariance_jacobian - 0.80620; disc_gan - 0.40798
00000658) perceptual - 112.47666; gen_gan - 0.32590; feature_matching - 5.57201; equivariance_value - 0.89950; equivariance_jacobian - 0.81684; disc_gan - 0.40837
00000659) perceptual - 110.81483; gen_gan - 0.32892; feature_matching - 5.51299; equivariance_value - 0.82408; equivariance_jacobian - 0.83065; disc_gan - 0.40733
00000660) perceptual - 112.92491; gen_gan - 0.33066; feature_matching - 5.54281; equivariance_value - 0.91637; equivariance_jacobian - 0.81125; disc_gan - 0.41134
00000661) perceptual - 115.40034; gen_gan - 0.32814; feature_matching - 5.83964; equivariance_value - 0.86141; equivariance_jacobian - 0.87606; disc_gan - 0.40928
00000662) perceptual - 119.89783; gen_gan - 0.33329; feature_matching - 6.05055; equivariance_value - 0.84270; equivariance_jacobian - 0.78717; disc_gan - 0.40748
00000663) perceptual - 114.93172; gen_gan - 0.32865; feature_matching - 5.70789; equivariance_value - 0.86745; equivariance_jacobian - 0.80952; disc_gan - 0.40595
00000664) perceptual - 115.14780; gen_gan - 0.33036; feature_matching - 5.75527; equivariance_value - 0.85748; equivariance_jacobian - 0.81291; disc_gan - 0.40466
00000665) perceptual - 113.20513; gen_gan - 0.33087; feature_matching - 5.60169; equivariance_value - 0.83692; equivariance_jacobian - 0.82707; disc_gan - 0.40515
00000666) perceptual - 114.22157; gen_gan - 0.32591; feature_matching - 5.58126; equivariance_value - 0.84498; equivariance_jacobian - 0.83966; disc_gan - 0.40796
00000667) perceptual - 116.36100; gen_gan - 0.33222; feature_matching - 5.92239; equivariance_value - 0.81053; equivariance_jacobian - 0.78378; disc_gan - 0.40382
00000668) perceptual - 115.38401; gen_gan - 0.33081; feature_matching - 5.81896; equivariance_value - 0.84051; equivariance_jacobian - 0.81372; disc_gan - 0.40619
00000669) perceptual - 114.06987; gen_gan - 0.33610; feature_matching - 5.70813; equivariance_value - 0.90761; equivariance_jacobian - 0.84714; disc_gan - 0.40320
00000670) perceptual - 114.51059; gen_gan - 0.32844; feature_matching - 5.64223; equivariance_value - 0.89326; equivariance_jacobian - 0.93712; disc_gan - 0.41120
00000671) perceptual - 116.24781; gen_gan - 0.33213; feature_matching - 5.83531; equivariance_value - 0.86419; equivariance_jacobian - 0.86342; disc_gan - 0.40431
00000672) perceptual - 118.13954; gen_gan - 0.33256; feature_matching - 5.84594; equivariance_value - 0.88771; equivariance_jacobian - 0.93077; disc_gan - 0.40666
00000673) perceptual - 115.75796; gen_gan - 0.33020; feature_matching - 5.72589; equivariance_value - 0.87438; equivariance_jacobian - 0.80835; disc_gan - 0.40406
00000674) perceptual - 111.68279; gen_gan - 0.32908; feature_matching - 5.53244; equivariance_value - 0.89455; equivariance_jacobian - 0.83284; disc_gan - 0.40775
00000675) perceptual - 117.48319; gen_gan - 0.33433; feature_matching - 5.94216; equivariance_value - 0.84743; equivariance_jacobian - 0.81485; disc_gan - 0.40408
00000676) perceptual - 116.42546; gen_gan - 0.33307; feature_matching - 5.78787; equivariance_value - 0.90361; equivariance_jacobian - 0.84054; disc_gan - 0.40464
00000677) perceptual - 112.65986; gen_gan - 0.33439; feature_matching - 5.51139; equivariance_value - 0.86086; equivariance_jacobian - 0.82308; disc_gan - 0.40365
00000678) perceptual - 111.76979; gen_gan - 0.33210; feature_matching - 5.53612; equivariance_value - 0.88314; equivariance_jacobian - 0.80896; disc_gan - 0.40495
00000679) perceptual - 115.59765; gen_gan - 0.33503; feature_matching - 5.77147; equivariance_value - 0.85563; equivariance_jacobian - 0.80859; disc_gan - 0.40000
00000680) perceptual - 116.87133; gen_gan - 0.33696; feature_matching - 5.81331; equivariance_value - 0.91805; equivariance_jacobian - 0.83870; disc_gan - 0.40197
00000681) perceptual - 114.86439; gen_gan - 0.33151; feature_matching - 5.77632; equivariance_value - 0.90582; equivariance_jacobian - 0.83457; disc_gan - 0.40499
00000682) perceptual - 115.08706; gen_gan - 0.32940; feature_matching - 5.73639; equivariance_value - 0.81016; equivariance_jacobian - 0.81738; disc_gan - 0.40500
00000683) perceptual - 111.09294; gen_gan - 0.33257; feature_matching - 5.41072; equivariance_value - 0.90176; equivariance_jacobian - 0.80134; disc_gan - 0.40495
00000684) perceptual - 113.11943; gen_gan - 0.33122; feature_matching - 5.59417; equivariance_value - 0.82868; equivariance_jacobian - 0.79007; disc_gan - 0.40131
00000685) perceptual - 115.04656; gen_gan - 0.33108; feature_matching - 5.85421; equivariance_value - 0.85315; equivariance_jacobian - 0.82979; disc_gan - 0.40053
00000686) perceptual - 116.29735; gen_gan - 0.33318; feature_matching - 5.66419; equivariance_value - 0.84580; equivariance_jacobian - 0.79427; disc_gan - 0.40238
00000687) perceptual - 117.06585; gen_gan - 0.33762; feature_matching - 5.89102; equivariance_value - 0.83532; equivariance_jacobian - 0.79239; disc_gan - 0.40260
00000688) perceptual - 113.29633; gen_gan - 0.33732; feature_matching - 5.75849; equivariance_value - 0.90943; equivariance_jacobian - 0.85597; disc_gan - 0.39999
00000689) perceptual - 115.30877; gen_gan - 0.33806; feature_matching - 5.75020; equivariance_value - 0.84265; equivariance_jacobian - 0.79083; disc_gan - 0.39712
00000690) perceptual - 109.69579; gen_gan - 0.33399; feature_matching - 5.49376; equivariance_value - 0.89883; equivariance_jacobian - 0.86637; disc_gan - 0.40193
00000691) perceptual - 113.71637; gen_gan - 0.32538; feature_matching - 5.74592; equivariance_value - 0.83379; equivariance_jacobian - 0.80177; disc_gan - 0.40292
00000692) perceptual - 117.03761; gen_gan - 0.34057; feature_matching - 5.82646; equivariance_value - 0.89229; equivariance_jacobian - 0.86767; disc_gan - 0.40282
00000693) perceptual - 114.51261; gen_gan - 0.33678; feature_matching - 5.71468; equivariance_value - 0.86498; equivariance_jacobian - 0.83172; disc_gan - 0.40002
00000694) perceptual - 116.36880; gen_gan - 0.33466; feature_matching - 5.89160; equivariance_value - 0.88392; equivariance_jacobian - 0.80629; disc_gan - 0.40145
00000695) perceptual - 111.84729; gen_gan - 0.33492; feature_matching - 5.58168; equivariance_value - 0.88505; equivariance_jacobian - 0.88318; disc_gan - 0.39835
