00000000) perceptual - 221.40282; gen_gan - 4.36735; feature_matching - 12.73285; equivariance_value - 0.95938; equivariance_jacobian - 0.73830; disc_gan - 7.72336
00000522) perceptual - 119.75171; gen_gan - 0.32542; feature_matching - 6.17140; equivariance_value - 0.42175; equivariance_jacobian - 0.70432; disc_gan - 0.41353
00000523) perceptual - 116.65372; gen_gan - 0.32642; feature_matching - 6.01675; equivariance_value - 0.39800; equivariance_jacobian - 0.68723; disc_gan - 0.41529
00000524) perceptual - 115.82408; gen_gan - 0.32576; feature_matching - 5.86237; equivariance_value - 0.38426; equivariance_jacobian - 0.67340; disc_gan - 0.41408
00000525) perceptual - 116.75984; gen_gan - 0.32459; feature_matching - 5.92415; equivariance_value - 0.40211; equivariance_jacobian - 0.67562; disc_gan - 0.41650
00000526) perceptual - 116.15216; gen_gan - 0.32524; feature_matching - 5.85843; equivariance_value - 0.39575; equivariance_jacobian - 0.66298; disc_gan - 0.41445
00000527) perceptual - 117.31544; gen_gan - 0.32383; feature_matching - 6.02255; equivariance_value - 0.40149; equivariance_jacobian - 0.67937; disc_gan - 0.41584
00000528) perceptual - 118.17620; gen_gan - 0.32594; feature_matching - 6.09810; equivariance_value - 0.38267; equivariance_jacobian - 0.68469; disc_gan - 0.41488
00000529) perceptual - 115.05708; gen_gan - 0.32284; feature_matching - 5.74190; equivariance_value - 0.40018; equivariance_jacobian - 0.69766; disc_gan - 0.41654
00000530) perceptual - 114.15855; gen_gan - 0.32455; feature_matching - 5.78200; equivariance_value - 0.41123; equivariance_jacobian - 0.68319; disc_gan - 0.41634
00000531) perceptual - 116.31407; gen_gan - 0.32686; feature_matching - 5.87706; equivariance_value - 0.40781; equivariance_jacobian - 0.68601; disc_gan - 0.41311
00000532) perceptual - 118.32252; gen_gan - 0.32623; feature_matching - 6.01331; equivariance_value - 0.39930; equivariance_jacobian - 0.64815; disc_gan - 0.41159
00000533) perceptual - 117.91837; gen_gan - 0.32701; feature_matching - 5.96713; equivariance_value - 0.38745; equivariance_jacobian - 0.65975; disc_gan - 0.41196
00000534) perceptual - 116.62689; gen_gan - 0.32282; feature_matching - 5.91979; equivariance_value - 0.41387; equivariance_jacobian - 0.70131; disc_gan - 0.41499
00000535) perceptual - 117.88270; gen_gan - 0.32987; feature_matching - 6.02310; equivariance_value - 0.38620; equivariance_jacobian - 0.67941; disc_gan - 0.41285
00000536) perceptual - 115.61499; gen_gan - 0.32460; feature_matching - 5.85764; equivariance_value - 0.41983; equivariance_jacobian - 0.68872; disc_gan - 0.41504
00000537) perceptual - 120.09704; gen_gan - 0.33025; feature_matching - 6.20158; equivariance_value - 0.39736; equivariance_jacobian - 0.67689; disc_gan - 0.41033
00000538) perceptual - 113.11688; gen_gan - 0.32962; feature_matching - 5.78891; equivariance_value - 0.40718; equivariance_jacobian - 0.67075; disc_gan - 0.41281
00000539) perceptual - 112.99578; gen_gan - 0.32323; feature_matching - 5.68952; equivariance_value - 0.42221; equivariance_jacobian - 0.64584; disc_gan - 0.41658
00000540) perceptual - 117.84541; gen_gan - 0.33252; feature_matching - 6.00717; equivariance_value - 0.40021; equivariance_jacobian - 0.67731; disc_gan - 0.41237
00000541) perceptual - 113.74295; gen_gan - 0.33215; feature_matching - 5.76452; equivariance_value - 0.40091; equivariance_jacobian - 0.67586; disc_gan - 0.41072
00000542) perceptual - 117.57876; gen_gan - 0.32897; feature_matching - 6.06090; equivariance_value - 0.39583; equivariance_jacobian - 0.67712; disc_gan - 0.40835
00000543) perceptual - 117.30328; gen_gan - 0.32625; feature_matching - 5.99457; equivariance_value - 0.43218; equivariance_jacobian - 0.69148; disc_gan - 0.41119
00000544) perceptual - 116.69862; gen_gan - 0.32744; feature_matching - 5.99297; equivariance_value - 0.39793; equivariance_jacobian - 0.65516; disc_gan - 0.41377
00000545) perceptual - 115.31165; gen_gan - 0.32506; feature_matching - 5.89589; equivariance_value - 0.40865; equivariance_jacobian - 0.65931; disc_gan - 0.41381
00000546) perceptual - 117.42999; gen_gan - 0.32892; feature_matching - 6.10136; equivariance_value - 0.36674; equivariance_jacobian - 0.67852; disc_gan - 0.41035
00000547) perceptual - 116.13240; gen_gan - 0.33204; feature_matching - 5.82775; equivariance_value - 0.40465; equivariance_jacobian - 0.70375; disc_gan - 0.41038
00000548) perceptual - 117.96613; gen_gan - 0.32978; feature_matching - 6.15563; equivariance_value - 0.39436; equivariance_jacobian - 0.66076; disc_gan - 0.41180
00000549) perceptual - 117.27913; gen_gan - 0.32721; feature_matching - 6.06345; equivariance_value - 0.39569; equivariance_jacobian - 0.69874; disc_gan - 0.40920
00000550) perceptual - 114.58887; gen_gan - 0.32844; feature_matching - 5.83365; equivariance_value - 0.42286; equivariance_jacobian - 0.67939; disc_gan - 0.40912
00000551) perceptual - 119.61560; gen_gan - 0.33277; feature_matching - 6.16709; equivariance_value - 0.39217; equivariance_jacobian - 0.70688; disc_gan - 0.40990
00000552) perceptual - 114.64113; gen_gan - 0.33121; feature_matching - 5.85811; equivariance_value - 0.39541; equivariance_jacobian - 0.67775; disc_gan - 0.40811
00000553) perceptual - 116.40675; gen_gan - 0.33026; feature_matching - 6.02440; equivariance_value - 0.41654; equivariance_jacobian - 0.68191; disc_gan - 0.40907
00000554) perceptual - 117.92877; gen_gan - 0.33169; feature_matching - 6.09190; equivariance_value - 0.36162; equivariance_jacobian - 0.63252; disc_gan - 0.40836
00000555) perceptual - 119.20464; gen_gan - 0.32988; feature_matching - 6.26300; equivariance_value - 0.38084; equivariance_jacobian - 0.64957; disc_gan - 0.40872
00000556) perceptual - 116.20863; gen_gan - 0.32923; feature_matching - 5.91845; equivariance_value - 0.39832; equivariance_jacobian - 0.66998; disc_gan - 0.40780
00000557) perceptual - 116.79267; gen_gan - 0.33512; feature_matching - 5.97418; equivariance_value - 0.38200; equivariance_jacobian - 0.63613; disc_gan - 0.40684
00000558) perceptual - 115.09431; gen_gan - 0.33123; feature_matching - 5.92265; equivariance_value - 0.37957; equivariance_jacobian - 0.69735; disc_gan - 0.40515
00000559) perceptual - 115.70399; gen_gan - 0.33049; feature_matching - 5.79652; equivariance_value - 0.39100; equivariance_jacobian - 0.66105; disc_gan - 0.40988
00000560) perceptual - 115.25798; gen_gan - 0.33018; feature_matching - 5.84351; equivariance_value - 0.38406; equivariance_jacobian - 0.66068; disc_gan - 0.41107
00000561) perceptual - 117.60272; gen_gan - 0.33687; feature_matching - 6.11001; equivariance_value - 0.38359; equivariance_jacobian - 0.67346; disc_gan - 0.40394
00000562) perceptual - 121.11507; gen_gan - 0.33194; feature_matching - 6.27561; equivariance_value - 0.39129; equivariance_jacobian - 0.64075; disc_gan - 0.40360
00000563) perceptual - 118.11543; gen_gan - 0.33784; feature_matching - 6.09493; equivariance_value - 0.39407; equivariance_jacobian - 0.70115; disc_gan - 0.40368
00000564) perceptual - 118.42847; gen_gan - 0.33317; feature_matching - 6.15906; equivariance_value - 0.36575; equivariance_jacobian - 0.62390; disc_gan - 0.40344
00000565) perceptual - 114.94711; gen_gan - 0.33324; feature_matching - 5.87108; equivariance_value - 0.38937; equivariance_jacobian - 0.66227; disc_gan - 0.40585
00000566) perceptual - 115.78750; gen_gan - 0.33674; feature_matching - 5.91966; equivariance_value - 0.41148; equivariance_jacobian - 0.73173; disc_gan - 0.40230
00000567) perceptual - 119.69579; gen_gan - 0.33746; feature_matching - 6.15824; equivariance_value - 0.36298; equivariance_jacobian - 0.63849; disc_gan - 0.40234
00000568) perceptual - 117.53114; gen_gan - 0.33481; feature_matching - 6.01118; equivariance_value - 0.39755; equivariance_jacobian - 0.69250; disc_gan - 0.40289
00000569) perceptual - 115.10473; gen_gan - 0.33848; feature_matching - 5.91217; equivariance_value - 0.40913; equivariance_jacobian - 0.71947; disc_gan - 0.40194
00000570) perceptual - 119.58318; gen_gan - 0.33307; feature_matching - 6.18957; equivariance_value - 0.42960; equivariance_jacobian - 0.70509; disc_gan - 0.40306
00000571) perceptual - 112.28693; gen_gan - 0.33590; feature_matching - 5.79554; equivariance_value - 0.39935; equivariance_jacobian - 0.67674; disc_gan - 0.40491
00000572) perceptual - 117.73819; gen_gan - 0.33643; feature_matching - 6.11352; equivariance_value - 0.41589; equivariance_jacobian - 0.66920; disc_gan - 0.40163
00000573) perceptual - 114.38665; gen_gan - 0.33843; feature_matching - 5.91051; equivariance_value - 0.40926; equivariance_jacobian - 0.66099; disc_gan - 0.40416
00000574) perceptual - 115.58350; gen_gan - 0.33566; feature_matching - 5.90368; equivariance_value - 0.39459; equivariance_jacobian - 0.67850; disc_gan - 0.40510
00000575) perceptual - 117.83466; gen_gan - 0.33891; feature_matching - 6.11048; equivariance_value - 0.38725; equivariance_jacobian - 0.68259; disc_gan - 0.40057
00000576) perceptual - 114.64554; gen_gan - 0.33856; feature_matching - 5.83798; equivariance_value - 0.40571; equivariance_jacobian - 0.66287; disc_gan - 0.40191
00000577) perceptual - 113.90723; gen_gan - 0.33779; feature_matching - 5.77663; equivariance_value - 0.36744; equivariance_jacobian - 0.64410; disc_gan - 0.40165
00000578) perceptual - 117.60374; gen_gan - 0.33582; feature_matching - 6.15991; equivariance_value - 0.41176; equivariance_jacobian - 0.69099; disc_gan - 0.40253
00000579) perceptual - 115.57070; gen_gan - 0.33913; feature_matching - 5.95377; equivariance_value - 0.38543; equivariance_jacobian - 0.66673; disc_gan - 0.39921
00000580) perceptual - 119.04337; gen_gan - 0.34427; feature_matching - 6.32028; equivariance_value - 0.36458; equivariance_jacobian - 0.67479; disc_gan - 0.39837
00000581) perceptual - 116.71764; gen_gan - 0.33515; feature_matching - 6.03173; equivariance_value - 0.36822; equivariance_jacobian - 0.63854; disc_gan - 0.40062
00000582) perceptual - 116.66405; gen_gan - 0.33604; feature_matching - 6.03662; equivariance_value - 0.41212; equivariance_jacobian - 0.67065; disc_gan - 0.40247
00000583) perceptual - 114.98202; gen_gan - 0.34346; feature_matching - 5.85831; equivariance_value - 0.40914; equivariance_jacobian - 0.67475; disc_gan - 0.39914
00000584) perceptual - 117.78725; gen_gan - 0.33715; feature_matching - 6.09667; equivariance_value - 0.37466; equivariance_jacobian - 0.67193; disc_gan - 0.39925
00000585) perceptual - 113.76554; gen_gan - 0.33867; feature_matching - 5.76991; equivariance_value - 0.40647; equivariance_jacobian - 0.68270; disc_gan - 0.40118
00000586) perceptual - 117.65567; gen_gan - 0.33263; feature_matching - 6.17031; equivariance_value - 0.38783; equivariance_jacobian - 0.67333; disc_gan - 0.40216
00000587) perceptual - 114.26280; gen_gan - 0.33937; feature_matching - 5.78442; equivariance_value - 0.38612; equivariance_jacobian - 0.68938; disc_gan - 0.39964
00000588) perceptual - 116.93160; gen_gan - 0.33962; feature_matching - 6.00743; equivariance_value - 0.38991; equivariance_jacobian - 0.67928; disc_gan - 0.39879
00000589) perceptual - 117.23000; gen_gan - 0.34052; feature_matching - 6.23031; equivariance_value - 0.38983; equivariance_jacobian - 0.68297; disc_gan - 0.40046
00000590) perceptual - 116.04391; gen_gan - 0.34536; feature_matching - 5.95145; equivariance_value - 0.38977; equivariance_jacobian - 0.69066; disc_gan - 0.39747
00000591) perceptual - 114.53528; gen_gan - 0.34622; feature_matching - 6.00909; equivariance_value - 0.39515; equivariance_jacobian - 0.65114; disc_gan - 0.39716
00000592) perceptual - 118.93864; gen_gan - 0.34176; feature_matching - 6.21335; equivariance_value - 0.36929; equivariance_jacobian - 0.65505; disc_gan - 0.39577
00000593) perceptual - 114.39954; gen_gan - 0.34218; feature_matching - 5.97765; equivariance_value - 0.41951; equivariance_jacobian - 0.69140; disc_gan - 0.39710
00000594) perceptual - 114.48131; gen_gan - 0.33834; feature_matching - 5.94725; equivariance_value - 0.39869; equivariance_jacobian - 0.65473; disc_gan - 0.39760
00000595) perceptual - 116.82549; gen_gan - 0.34322; feature_matching - 6.03861; equivariance_value - 0.41202; equivariance_jacobian - 0.70216; disc_gan - 0.39556
00000596) perceptual - 115.67235; gen_gan - 0.34029; feature_matching - 5.92592; equivariance_value - 0.38490; equivariance_jacobian - 0.67545; disc_gan - 0.39673
00000597) perceptual - 112.16798; gen_gan - 0.33882; feature_matching - 5.72171; equivariance_value - 0.38041; equivariance_jacobian - 0.67423; disc_gan - 0.39702
00000598) perceptual - 115.51115; gen_gan - 0.34067; feature_matching - 5.91046; equivariance_value - 0.38637; equivariance_jacobian - 0.68124; disc_gan - 0.39668
00000599) perceptual - 113.13526; gen_gan - 0.33811; feature_matching - 5.92198; equivariance_value - 0.41330; equivariance_jacobian - 0.67686; disc_gan - 0.39861
00000600) perceptual - 116.16438; gen_gan - 0.34586; feature_matching - 6.07801; equivariance_value - 0.37189; equivariance_jacobian - 0.66060; disc_gan - 0.39541
00000601) perceptual - 116.03486; gen_gan - 0.34333; feature_matching - 6.04129; equivariance_value - 0.38985; equivariance_jacobian - 0.66264; disc_gan - 0.39716
00000602) perceptual - 114.01506; gen_gan - 0.34852; feature_matching - 5.89611; equivariance_value - 0.35366; equivariance_jacobian - 0.65268; disc_gan - 0.39169
00000603) perceptual - 118.73461; gen_gan - 0.34955; feature_matching - 6.16079; equivariance_value - 0.36955; equivariance_jacobian - 0.65401; disc_gan - 0.39308
00000604) perceptual - 115.23253; gen_gan - 0.34295; feature_matching - 5.95787; equivariance_value - 0.39752; equivariance_jacobian - 0.68946; disc_gan - 0.39354
00000605) perceptual - 120.27626; gen_gan - 0.35009; feature_matching - 6.33871; equivariance_value - 0.38399; equivariance_jacobian - 0.63841; disc_gan - 0.39104
00000606) perceptual - 116.55208; gen_gan - 0.34355; feature_matching - 6.02091; equivariance_value - 0.40302; equivariance_jacobian - 0.66725; disc_gan - 0.39514
00000607) perceptual - 113.43033; gen_gan - 0.34316; feature_matching - 5.98861; equivariance_value - 0.37125; equivariance_jacobian - 0.66985; disc_gan - 0.39368
00000608) perceptual - 115.94692; gen_gan - 0.34722; feature_matching - 5.93047; equivariance_value - 0.36920; equivariance_jacobian - 0.67166; disc_gan - 0.39357
00000609) perceptual - 113.58368; gen_gan - 0.34473; feature_matching - 5.85674; equivariance_value - 0.38804; equivariance_jacobian - 0.66770; disc_gan - 0.39359
00000610) perceptual - 115.77657; gen_gan - 0.34876; feature_matching - 5.96475; equivariance_value - 0.38418; equivariance_jacobian - 0.70840; disc_gan - 0.39097
00000611) perceptual - 116.65636; gen_gan - 0.35033; feature_matching - 6.04199; equivariance_value - 0.38796; equivariance_jacobian - 0.67618; disc_gan - 0.39016
00000612) perceptual - 111.50694; gen_gan - 0.34629; feature_matching - 5.88992; equivariance_value - 0.38951; equivariance_jacobian - 0.68126; disc_gan - 0.39314
00000613) perceptual - 116.59674; gen_gan - 0.34589; feature_matching - 6.16579; equivariance_value - 0.36567; equivariance_jacobian - 0.64712; disc_gan - 0.39157
00000614) perceptual - 114.58994; gen_gan - 0.34622; feature_matching - 5.97501; equivariance_value - 0.41157; equivariance_jacobian - 0.68506; disc_gan - 0.39121
00000615) perceptual - 114.78052; gen_gan - 0.34685; feature_matching - 5.95883; equivariance_value - 0.38418; equivariance_jacobian - 0.67265; disc_gan - 0.38981
00000616) perceptual - 112.99913; gen_gan - 0.34870; feature_matching - 5.79793; equivariance_value - 0.35301; equivariance_jacobian - 0.68143; disc_gan - 0.39063
00000617) perceptual - 114.15181; gen_gan - 0.34736; feature_matching - 6.02626; equivariance_value - 0.39627; equivariance_jacobian - 0.70181; disc_gan - 0.38984
00000618) perceptual - 112.38956; gen_gan - 0.34652; feature_matching - 5.80495; equivariance_value - 0.36083; equivariance_jacobian - 0.67790; disc_gan - 0.39046
00000619) perceptual - 115.23348; gen_gan - 0.34776; feature_matching - 6.00775; equivariance_value - 0.38907; equivariance_jacobian - 0.69101; disc_gan - 0.39405
00000620) perceptual - 112.92252; gen_gan - 0.35224; feature_matching - 5.82528; equivariance_value - 0.38534; equivariance_jacobian - 0.66348; disc_gan - 0.38819
00000621) perceptual - 112.95943; gen_gan - 0.34935; feature_matching - 5.88843; equivariance_value - 0.39180; equivariance_jacobian - 0.65847; disc_gan - 0.38827
00000622) perceptual - 116.00302; gen_gan - 0.35295; feature_matching - 5.97037; equivariance_value - 0.38569; equivariance_jacobian - 0.64709; disc_gan - 0.38781
00000623) perceptual - 115.62598; gen_gan - 0.35207; feature_matching - 6.04610; equivariance_value - 0.38784; equivariance_jacobian - 0.65889; disc_gan - 0.38676
00000624) perceptual - 117.22478; gen_gan - 0.35383; feature_matching - 6.07527; equivariance_value - 0.41252; equivariance_jacobian - 0.67107; disc_gan - 0.38633
00000625) perceptual - 115.41442; gen_gan - 0.35027; feature_matching - 6.03803; equivariance_value - 0.37265; equivariance_jacobian - 0.68685; disc_gan - 0.38935
00000626) perceptual - 118.31350; gen_gan - 0.35376; feature_matching - 6.16738; equivariance_value - 0.36284; equivariance_jacobian - 0.64643; disc_gan - 0.38497
00000627) perceptual - 113.57829; gen_gan - 0.35289; feature_matching - 5.94929; equivariance_value - 0.38435; equivariance_jacobian - 0.68358; disc_gan - 0.38461
00000628) perceptual - 116.89124; gen_gan - 0.35759; feature_matching - 6.13517; equivariance_value - 0.37932; equivariance_jacobian - 0.65877; disc_gan - 0.38355
00000629) perceptual - 117.99678; gen_gan - 0.35359; feature_matching - 6.13163; equivariance_value - 0.39461; equivariance_jacobian - 0.66795; disc_gan - 0.38348
00000630) perceptual - 114.99136; gen_gan - 0.35620; feature_matching - 6.02639; equivariance_value - 0.39613; equivariance_jacobian - 0.65528; disc_gan - 0.38472
00000631) perceptual - 114.84034; gen_gan - 0.35251; feature_matching - 5.97618; equivariance_value - 0.40143; equivariance_jacobian - 0.68114; disc_gan - 0.38443
00000632) perceptual - 115.30051; gen_gan - 0.35502; feature_matching - 6.02489; equivariance_value - 0.42293; equivariance_jacobian - 0.68619; disc_gan - 0.38414
00000633) perceptual - 115.61613; gen_gan - 0.35731; feature_matching - 6.12296; equivariance_value - 0.36890; equivariance_jacobian - 0.63748; disc_gan - 0.38275
00000634) perceptual - 117.96850; gen_gan - 0.35658; feature_matching - 6.17818; equivariance_value - 0.40711; equivariance_jacobian - 0.67321; disc_gan - 0.38057
00000635) perceptual - 116.23602; gen_gan - 0.36203; feature_matching - 6.20672; equivariance_value - 0.39442; equivariance_jacobian - 0.64900; disc_gan - 0.37925
00000636) perceptual - 118.36880; gen_gan - 0.35689; feature_matching - 6.24731; equivariance_value - 0.37787; equivariance_jacobian - 0.70655; disc_gan - 0.38284
00000637) perceptual - 117.61021; gen_gan - 0.35629; feature_matching - 6.14456; equivariance_value - 0.39981; equivariance_jacobian - 0.66085; disc_gan - 0.38352
00000638) perceptual - 115.89585; gen_gan - 0.35573; feature_matching - 6.11039; equivariance_value - 0.37580; equivariance_jacobian - 0.70933; disc_gan - 0.38272
00000639) perceptual - 114.13976; gen_gan - 0.35633; feature_matching - 5.97174; equivariance_value - 0.39279; equivariance_jacobian - 0.63452; disc_gan - 0.38050
00000640) perceptual - 115.65338; gen_gan - 0.35464; feature_matching - 6.15852; equivariance_value - 0.37679; equivariance_jacobian - 0.65353; disc_gan - 0.38307
00000641) perceptual - 115.29346; gen_gan - 0.35460; feature_matching - 6.07107; equivariance_value - 0.41913; equivariance_jacobian - 0.65811; disc_gan - 0.38201
00000642) perceptual - 112.25236; gen_gan - 0.35765; feature_matching - 5.82177; equivariance_value - 0.39435; equivariance_jacobian - 0.68493; disc_gan - 0.38010
00000643) perceptual - 116.35532; gen_gan - 0.36277; feature_matching - 6.17542; equivariance_value - 0.38258; equivariance_jacobian - 0.67847; disc_gan - 0.37779
00000644) perceptual - 116.61888; gen_gan - 0.35740; feature_matching - 6.16365; equivariance_value - 0.39765; equivariance_jacobian - 0.69225; disc_gan - 0.38158
00000645) perceptual - 113.57858; gen_gan - 0.35770; feature_matching - 5.82696; equivariance_value - 0.40309; equivariance_jacobian - 0.69342; disc_gan - 0.38137
00000646) perceptual - 113.10711; gen_gan - 0.36194; feature_matching - 5.83647; equivariance_value - 0.37437; equivariance_jacobian - 0.65915; disc_gan - 0.38076
00000647) perceptual - 111.62905; gen_gan - 0.35666; feature_matching - 5.83954; equivariance_value - 0.37572; equivariance_jacobian - 0.67466; disc_gan - 0.37928
00000648) perceptual - 117.51682; gen_gan - 0.35684; feature_matching - 6.19022; equivariance_value - 0.39302; equivariance_jacobian - 0.69884; disc_gan - 0.37929
00000649) perceptual - 115.40379; gen_gan - 0.35689; feature_matching - 6.09076; equivariance_value - 0.39961; equivariance_jacobian - 0.66900; disc_gan - 0.38081
00000650) perceptual - 116.51108; gen_gan - 0.36298; feature_matching - 6.06052; equivariance_value - 0.38434; equivariance_jacobian - 0.62396; disc_gan - 0.37850
00000651) perceptual - 113.50816; gen_gan - 0.36302; feature_matching - 5.94226; equivariance_value - 0.38546; equivariance_jacobian - 0.69166; disc_gan - 0.38008
00000652) perceptual - 115.63056; gen_gan - 0.36988; feature_matching - 6.14045; equivariance_value - 0.38070; equivariance_jacobian - 0.65149; disc_gan - 0.37443
00000653) perceptual - 115.84946; gen_gan - 0.36334; feature_matching - 6.06335; equivariance_value - 0.38677; equivariance_jacobian - 0.68199; disc_gan - 0.37726
00000654) perceptual - 114.26060; gen_gan - 0.35929; feature_matching - 5.89827; equivariance_value - 0.43330; equivariance_jacobian - 0.73505; disc_gan - 0.37732
00000655) perceptual - 113.07802; gen_gan - 0.36431; feature_matching - 5.96879; equivariance_value - 0.36067; equivariance_jacobian - 0.66861; disc_gan - 0.37671
00000656) perceptual - 117.24245; gen_gan - 0.36705; feature_matching - 6.24995; equivariance_value - 0.39110; equivariance_jacobian - 0.65967; disc_gan - 0.37692
00000657) perceptual - 116.80960; gen_gan - 0.36368; feature_matching - 6.12867; equivariance_value - 0.37775; equivariance_jacobian - 0.67592; disc_gan - 0.37412
00000658) perceptual - 109.68607; gen_gan - 0.36123; feature_matching - 5.64564; equivariance_value - 0.37354; equivariance_jacobian - 0.68657; disc_gan - 0.37877
00000659) perceptual - 114.59705; gen_gan - 0.36579; feature_matching - 6.08597; equivariance_value - 0.40095; equivariance_jacobian - 0.68976; disc_gan - 0.37443
00000660) perceptual - 118.40703; gen_gan - 0.36062; feature_matching - 6.22808; equivariance_value - 0.41617; equivariance_jacobian - 0.68132; disc_gan - 0.37645
00000661) perceptual - 114.32297; gen_gan - 0.36505; feature_matching - 6.00979; equivariance_value - 0.38347; equivariance_jacobian - 0.66180; disc_gan - 0.37524
00000662) perceptual - 115.18391; gen_gan - 0.36445; feature_matching - 6.14440; equivariance_value - 0.37633; equivariance_jacobian - 0.70225; disc_gan - 0.37344
00000663) perceptual - 114.02742; gen_gan - 0.36734; feature_matching - 6.01556; equivariance_value - 0.38262; equivariance_jacobian - 0.67644; disc_gan - 0.37364
00000664) perceptual - 114.91766; gen_gan - 0.36902; feature_matching - 6.05769; equivariance_value - 0.37161; equivariance_jacobian - 0.62982; disc_gan - 0.37076
00000665) perceptual - 116.89561; gen_gan - 0.36553; feature_matching - 6.20658; equivariance_value - 0.41790; equivariance_jacobian - 0.69998; disc_gan - 0.37401
00000666) perceptual - 112.22424; gen_gan - 0.37110; feature_matching - 5.87486; equivariance_value - 0.35697; equivariance_jacobian - 0.63701; disc_gan - 0.36945
00000667) perceptual - 114.66153; gen_gan - 0.36481; feature_matching - 6.04455; equivariance_value - 0.35855; equivariance_jacobian - 0.64865; disc_gan - 0.37541
00000668) perceptual - 112.78886; gen_gan - 0.37249; feature_matching - 5.90270; equivariance_value - 0.39010; equivariance_jacobian - 0.66548; disc_gan - 0.37064
00000669) perceptual - 113.89720; gen_gan - 0.36282; feature_matching - 6.01619; equivariance_value - 0.37836; equivariance_jacobian - 0.68609; disc_gan - 0.37412
00000670) perceptual - 118.57027; gen_gan - 0.37195; feature_matching - 6.24594; equivariance_value - 0.36812; equivariance_jacobian - 0.65815; disc_gan - 0.36970
00000671) perceptual - 116.72644; gen_gan - 0.37183; feature_matching - 6.15235; equivariance_value - 0.37445; equivariance_jacobian - 0.66136; disc_gan - 0.37071
00000672) perceptual - 115.27316; gen_gan - 0.36999; feature_matching - 6.14727; equivariance_value - 0.37185; equivariance_jacobian - 0.67955; disc_gan - 0.37241
00000673) perceptual - 119.57663; gen_gan - 0.36761; feature_matching - 6.29399; equivariance_value - 0.42293; equivariance_jacobian - 0.70124; disc_gan - 0.37060
00000674) perceptual - 111.41250; gen_gan - 0.36989; feature_matching - 5.88263; equivariance_value - 0.40527; equivariance_jacobian - 0.69883; disc_gan - 0.37303
00000675) perceptual - 113.14592; gen_gan - 0.36807; feature_matching - 5.93836; equivariance_value - 0.37045; equivariance_jacobian - 0.62088; disc_gan - 0.37318
00000676) perceptual - 119.13890; gen_gan - 0.37038; feature_matching - 6.34531; equivariance_value - 0.35849; equivariance_jacobian - 0.69230; disc_gan - 0.36625
00000677) perceptual - 117.32811; gen_gan - 0.37487; feature_matching - 6.23868; equivariance_value - 0.42025; equivariance_jacobian - 0.69334; disc_gan - 0.36610
00000678) perceptual - 115.33627; gen_gan - 0.38153; feature_matching - 6.10751; equivariance_value - 0.38641; equivariance_jacobian - 0.67175; disc_gan - 0.36324
00000679) perceptual - 112.05441; gen_gan - 0.36443; feature_matching - 5.95045; equivariance_value - 0.38346; equivariance_jacobian - 0.66374; disc_gan - 0.36923
00000680) perceptual - 117.30293; gen_gan - 0.38179; feature_matching - 6.18166; equivariance_value - 0.37385; equivariance_jacobian - 0.69259; disc_gan - 0.36138
00000681) perceptual - 114.42779; gen_gan - 0.37220; feature_matching - 6.16517; equivariance_value - 0.38368; equivariance_jacobian - 0.63907; disc_gan - 0.36535
00000682) perceptual - 117.43579; gen_gan - 0.37690; feature_matching - 6.20236; equivariance_value - 0.39579; equivariance_jacobian - 0.64242; disc_gan - 0.36452
00000683) perceptual - 116.99867; gen_gan - 0.38161; feature_matching - 6.31658; equivariance_value - 0.40788; equivariance_jacobian - 0.67475; disc_gan - 0.36257
00000684) perceptual - 112.60534; gen_gan - 0.37379; feature_matching - 5.89607; equivariance_value - 0.37378; equivariance_jacobian - 0.68378; disc_gan - 0.36630
00000685) perceptual - 113.82417; gen_gan - 0.37268; feature_matching - 5.98531; equivariance_value - 0.37744; equivariance_jacobian - 0.63136; disc_gan - 0.36430
00000686) perceptual - 118.01578; gen_gan - 0.37337; feature_matching - 6.33604; equivariance_value - 0.42670; equivariance_jacobian - 0.68988; disc_gan - 0.36491
00000687) perceptual - 112.29881; gen_gan - 0.37247; feature_matching - 5.93022; equivariance_value - 0.37455; equivariance_jacobian - 0.67026; disc_gan - 0.36702
00000688) perceptual - 115.47324; gen_gan - 0.36938; feature_matching - 6.06923; equivariance_value - 0.41599; equivariance_jacobian - 0.71958; disc_gan - 0.36450
00000689) perceptual - 113.56790; gen_gan - 0.37475; feature_matching - 6.05086; equivariance_value - 0.38776; equivariance_jacobian - 0.67648; disc_gan - 0.36674
00000690) perceptual - 114.28715; gen_gan - 0.37547; feature_matching - 5.99929; equivariance_value - 0.37905; equivariance_jacobian - 0.66713; disc_gan - 0.36754
00000691) perceptual - 111.84834; gen_gan - 0.37505; feature_matching - 5.95329; equivariance_value - 0.36837; equivariance_jacobian - 0.64669; disc_gan - 0.36575
00000692) perceptual - 114.61230; gen_gan - 0.38368; feature_matching - 6.09088; equivariance_value - 0.38312; equivariance_jacobian - 0.69473; disc_gan - 0.36134
00000693) perceptual - 115.31474; gen_gan - 0.38372; feature_matching - 6.25701; equivariance_value - 0.37090; equivariance_jacobian - 0.65497; disc_gan - 0.35766
00000694) perceptual - 118.63720; gen_gan - 0.37919; feature_matching - 6.40072; equivariance_value - 0.38506; equivariance_jacobian - 0.69788; disc_gan - 0.35905
00000695) perceptual - 110.51694; gen_gan - 0.37013; feature_matching - 5.91226; equivariance_value - 0.38213; equivariance_jacobian - 0.68220; disc_gan - 0.36579
