00000099) perceptual - 179.22693; gen_gan - 0.81137; feature_matching - 5.82724; equivariance_value - 1.10062; equivariance_jacobian - 1.04242; disc_gan - 0.90839
00001237) perceptual - 89.07281; gen_gan - 0.52564; feature_matching - 2.78146; equivariance_value - 0.48956; equivariance_jacobian - 0.66582; disc_gan - 0.25913
00001238) perceptual - 87.67083; gen_gan - 0.52010; feature_matching - 2.74251; equivariance_value - 0.48420; equivariance_jacobian - 0.64658; disc_gan - 0.26575
00001239) perceptual - 88.37798; gen_gan - 0.52087; feature_matching - 2.72051; equivariance_value - 0.49772; equivariance_jacobian - 0.67055; disc_gan - 0.26384
00001240) perceptual - 87.52194; gen_gan - 0.51435; feature_matching - 2.70253; equivariance_value - 0.47527; equivariance_jacobian - 0.64910; disc_gan - 0.26954
00001241) perceptual - 89.43985; gen_gan - 0.51638; feature_matching - 2.77733; equivariance_value - 0.47686; equivariance_jacobian - 0.64240; disc_gan - 0.26443
00001242) perceptual - 87.73869; gen_gan - 0.51718; feature_matching - 2.71788; equivariance_value - 0.48229; equivariance_jacobian - 0.65509; disc_gan - 0.26842
00001243) perceptual - 87.85382; gen_gan - 0.51680; feature_matching - 2.70458; equivariance_value - 0.49206; equivariance_jacobian - 0.64602; disc_gan - 0.27127
00001244) perceptual - 88.49324; gen_gan - 0.52575; feature_matching - 2.75022; equivariance_value - 0.46127; equivariance_jacobian - 0.64230; disc_gan - 0.25889
00001245) perceptual - 88.18275; gen_gan - 0.52330; feature_matching - 2.70868; equivariance_value - 0.47630; equivariance_jacobian - 0.65990; disc_gan - 0.26237
00001246) perceptual - 88.18249; gen_gan - 0.52195; feature_matching - 2.74808; equivariance_value - 0.46063; equivariance_jacobian - 0.63895; disc_gan - 0.26329
00001247) perceptual - 87.78794; gen_gan - 0.51061; feature_matching - 2.70716; equivariance_value - 0.48293; equivariance_jacobian - 0.63919; disc_gan - 0.26928
00001248) perceptual - 89.98913; gen_gan - 0.52433; feature_matching - 2.79231; equivariance_value - 0.48097; equivariance_jacobian - 0.65175; disc_gan - 0.25873
00001249) perceptual - 89.57032; gen_gan - 0.52300; feature_matching - 2.77471; equivariance_value - 0.46750; equivariance_jacobian - 0.66314; disc_gan - 0.26140
00001250) perceptual - 86.98673; gen_gan - 0.51804; feature_matching - 2.70823; equivariance_value - 0.46359; equivariance_jacobian - 0.64361; disc_gan - 0.26776
00001251) perceptual - 89.31387; gen_gan - 0.51929; feature_matching - 2.77139; equivariance_value - 0.47844; equivariance_jacobian - 0.65893; disc_gan - 0.26829
00001252) perceptual - 89.01144; gen_gan - 0.52261; feature_matching - 2.76315; equivariance_value - 0.48214; equivariance_jacobian - 0.65656; disc_gan - 0.26164
00001253) perceptual - 88.90891; gen_gan - 0.51869; feature_matching - 2.77619; equivariance_value - 0.47330; equivariance_jacobian - 0.65768; disc_gan - 0.26519
00001254) perceptual - 88.23027; gen_gan - 0.52276; feature_matching - 2.74203; equivariance_value - 0.48672; equivariance_jacobian - 0.65833; disc_gan - 0.26174
00001255) perceptual - 89.54589; gen_gan - 0.51842; feature_matching - 2.79457; equivariance_value - 0.46381; equivariance_jacobian - 0.64853; disc_gan - 0.26180
00001256) perceptual - 85.95377; gen_gan - 0.51541; feature_matching - 2.68619; equivariance_value - 0.47116; equivariance_jacobian - 0.66468; disc_gan - 0.26575
00001257) perceptual - 87.97434; gen_gan - 0.51698; feature_matching - 2.71909; equivariance_value - 0.46838; equivariance_jacobian - 0.64719; disc_gan - 0.26625
00001258) perceptual - 89.24892; gen_gan - 0.52122; feature_matching - 2.76406; equivariance_value - 0.47265; equivariance_jacobian - 0.64312; disc_gan - 0.26412
00001259) perceptual - 88.86607; gen_gan - 0.52925; feature_matching - 2.77208; equivariance_value - 0.45924; equivariance_jacobian - 0.64230; disc_gan - 0.25597
00001260) perceptual - 87.90860; gen_gan - 0.52366; feature_matching - 2.72850; equivariance_value - 0.46238; equivariance_jacobian - 0.64276; disc_gan - 0.26458
00001261) perceptual - 89.08866; gen_gan - 0.52508; feature_matching - 2.76958; equivariance_value - 0.45936; equivariance_jacobian - 0.64612; disc_gan - 0.26068
00001262) perceptual - 87.74094; gen_gan - 0.51123; feature_matching - 2.72430; equivariance_value - 0.47724; equivariance_jacobian - 0.66169; disc_gan - 0.27048
00001263) perceptual - 87.28590; gen_gan - 0.50851; feature_matching - 2.67294; equivariance_value - 0.44572; equivariance_jacobian - 0.64755; disc_gan - 0.27316
00001264) perceptual - 89.07594; gen_gan - 0.51711; feature_matching - 2.76016; equivariance_value - 0.47631; equivariance_jacobian - 0.65369; disc_gan - 0.26491
00001265) perceptual - 86.82671; gen_gan - 0.50809; feature_matching - 2.67487; equivariance_value - 0.48502; equivariance_jacobian - 0.64741; disc_gan - 0.27703
00001266) perceptual - 89.22781; gen_gan - 0.52501; feature_matching - 2.76822; equivariance_value - 0.46865; equivariance_jacobian - 0.66532; disc_gan - 0.26628
00001267) perceptual - 89.21598; gen_gan - 0.52372; feature_matching - 2.77987; equivariance_value - 0.48885; equivariance_jacobian - 0.65958; disc_gan - 0.25911
00001268) perceptual - 87.11859; gen_gan - 0.52533; feature_matching - 2.71468; equivariance_value - 0.45818; equivariance_jacobian - 0.63693; disc_gan - 0.25794
00001269) perceptual - 88.64390; gen_gan - 0.52534; feature_matching - 2.75035; equivariance_value - 0.49252; equivariance_jacobian - 0.66363; disc_gan - 0.26317
00001270) perceptual - 89.70100; gen_gan - 0.51864; feature_matching - 2.79223; equivariance_value - 0.47807; equivariance_jacobian - 0.65035; disc_gan - 0.26417
00001271) perceptual - 86.81915; gen_gan - 0.52458; feature_matching - 2.69165; equivariance_value - 0.46280; equivariance_jacobian - 0.66252; disc_gan - 0.25938
00001272) perceptual - 88.48174; gen_gan - 0.52559; feature_matching - 2.73275; equivariance_value - 0.47072; equivariance_jacobian - 0.64115; disc_gan - 0.26096
00001273) perceptual - 88.79975; gen_gan - 0.52252; feature_matching - 2.74136; equivariance_value - 0.46512; equivariance_jacobian - 0.64660; disc_gan - 0.26142
00001274) perceptual - 88.57301; gen_gan - 0.51734; feature_matching - 2.76125; equivariance_value - 0.46782; equivariance_jacobian - 0.63884; disc_gan - 0.26477
00001275) perceptual - 87.72852; gen_gan - 0.52024; feature_matching - 2.71667; equivariance_value - 0.46664; equivariance_jacobian - 0.64810; disc_gan - 0.26575
00001276) perceptual - 90.38877; gen_gan - 0.52074; feature_matching - 2.81502; equivariance_value - 0.48042; equivariance_jacobian - 0.66136; disc_gan - 0.26245
00001277) perceptual - 88.12074; gen_gan - 0.52685; feature_matching - 2.72090; equivariance_value - 0.47652; equivariance_jacobian - 0.64579; disc_gan - 0.26566
00001278) perceptual - 87.20060; gen_gan - 0.52301; feature_matching - 2.70850; equivariance_value - 0.48260; equivariance_jacobian - 0.67341; disc_gan - 0.25991
00001279) perceptual - 87.55198; gen_gan - 0.51750; feature_matching - 2.71472; equivariance_value - 0.47154; equivariance_jacobian - 0.65861; disc_gan - 0.26676
00001280) perceptual - 87.45583; gen_gan - 0.51651; feature_matching - 2.70367; equivariance_value - 0.47650; equivariance_jacobian - 0.65345; disc_gan - 0.26423
00001281) perceptual - 88.55138; gen_gan - 0.52134; feature_matching - 2.75703; equivariance_value - 0.50052; equivariance_jacobian - 0.67250; disc_gan - 0.26353
00001282) perceptual - 86.86583; gen_gan - 0.51629; feature_matching - 2.69315; equivariance_value - 0.46520; equivariance_jacobian - 0.65897; disc_gan - 0.27187
00001283) perceptual - 87.29212; gen_gan - 0.51872; feature_matching - 2.69679; equivariance_value - 0.48363; equivariance_jacobian - 0.66380; disc_gan - 0.26290
00001284) perceptual - 87.92039; gen_gan - 0.52379; feature_matching - 2.71975; equivariance_value - 0.47989; equivariance_jacobian - 0.66088; disc_gan - 0.26029
00001285) perceptual - 87.93613; gen_gan - 0.51649; feature_matching - 2.74709; equivariance_value - 0.45464; equivariance_jacobian - 0.65162; disc_gan - 0.26776
00001286) perceptual - 88.80963; gen_gan - 0.52507; feature_matching - 2.74023; equivariance_value - 0.47857; equivariance_jacobian - 0.65790; disc_gan - 0.26263
00001287) perceptual - 87.94112; gen_gan - 0.52183; feature_matching - 2.74157; equivariance_value - 0.47782; equivariance_jacobian - 0.66590; disc_gan - 0.26610
00001288) perceptual - 87.90137; gen_gan - 0.51179; feature_matching - 2.69025; equivariance_value - 0.48380; equivariance_jacobian - 0.66447; disc_gan - 0.26768
00001289) perceptual - 87.63133; gen_gan - 0.52380; feature_matching - 2.70239; equivariance_value - 0.46784; equivariance_jacobian - 0.65633; disc_gan - 0.26202
00001290) perceptual - 87.86707; gen_gan - 0.52290; feature_matching - 2.72455; equivariance_value - 0.47437; equivariance_jacobian - 0.65226; disc_gan - 0.26294
00001291) perceptual - 86.23792; gen_gan - 0.51373; feature_matching - 2.67649; equivariance_value - 0.46381; equivariance_jacobian - 0.65091; disc_gan - 0.26649
00001292) perceptual - 87.94386; gen_gan - 0.52505; feature_matching - 2.72832; equivariance_value - 0.46853; equivariance_jacobian - 0.65264; disc_gan - 0.26068
00001293) perceptual - 87.09140; gen_gan - 0.52546; feature_matching - 2.70358; equivariance_value - 0.46953; equivariance_jacobian - 0.65839; disc_gan - 0.26075
00001294) perceptual - 88.07669; gen_gan - 0.51944; feature_matching - 2.72131; equivariance_value - 0.47356; equivariance_jacobian - 0.66105; disc_gan - 0.26152
00001295) perceptual - 87.75388; gen_gan - 0.52238; feature_matching - 2.73991; equivariance_value - 0.47006; equivariance_jacobian - 0.65380; disc_gan - 0.26325
00001296) perceptual - 88.55852; gen_gan - 0.52132; feature_matching - 2.76203; equivariance_value - 0.46065; equivariance_jacobian - 0.64336; disc_gan - 0.26337
00001297) perceptual - 86.56625; gen_gan - 0.51588; feature_matching - 2.68992; equivariance_value - 0.47488; equivariance_jacobian - 0.64283; disc_gan - 0.26986
00001298) perceptual - 87.96416; gen_gan - 0.51697; feature_matching - 2.73539; equivariance_value - 0.47115; equivariance_jacobian - 0.65833; disc_gan - 0.26282
00001299) perceptual - 89.93768; gen_gan - 0.52732; feature_matching - 2.78591; equivariance_value - 0.48904; equivariance_jacobian - 0.65266; disc_gan - 0.26111
00001300) perceptual - 87.76036; gen_gan - 0.51805; feature_matching - 2.70598; equivariance_value - 0.46776; equivariance_jacobian - 0.64859; disc_gan - 0.26307
00001301) perceptual - 88.68922; gen_gan - 0.52613; feature_matching - 2.75458; equivariance_value - 0.46744; equivariance_jacobian - 0.66189; disc_gan - 0.26062
00001302) perceptual - 86.94511; gen_gan - 0.52476; feature_matching - 2.70690; equivariance_value - 0.47903; equivariance_jacobian - 0.65886; disc_gan - 0.26074
00001303) perceptual - 88.27843; gen_gan - 0.51921; feature_matching - 2.72095; equivariance_value - 0.46409; equivariance_jacobian - 0.65320; disc_gan - 0.26420
00001304) perceptual - 87.88892; gen_gan - 0.51637; feature_matching - 2.73037; equivariance_value - 0.45987; equivariance_jacobian - 0.65081; disc_gan - 0.26279
00001305) perceptual - 88.25095; gen_gan - 0.52217; feature_matching - 2.73649; equivariance_value - 0.46130; equivariance_jacobian - 0.62264; disc_gan - 0.26379
00001306) perceptual - 86.85286; gen_gan - 0.52498; feature_matching - 2.69873; equivariance_value - 0.48494; equivariance_jacobian - 0.65850; disc_gan - 0.25981
00001307) perceptual - 88.25444; gen_gan - 0.52300; feature_matching - 2.75422; equivariance_value - 0.46709; equivariance_jacobian - 0.64211; disc_gan - 0.26210
00001308) perceptual - 87.32140; gen_gan - 0.52536; feature_matching - 2.72575; equivariance_value - 0.47346; equivariance_jacobian - 0.64928; disc_gan - 0.25814
00001309) perceptual - 86.99264; gen_gan - 0.52028; feature_matching - 2.68663; equivariance_value - 0.47089; equivariance_jacobian - 0.64056; disc_gan - 0.26220
00001310) perceptual - 89.45693; gen_gan - 0.52932; feature_matching - 2.77893; equivariance_value - 0.45868; equivariance_jacobian - 0.65284; disc_gan - 0.26326
00001311) perceptual - 87.14500; gen_gan - 0.51893; feature_matching - 2.70887; equivariance_value - 0.46139; equivariance_jacobian - 0.64861; disc_gan - 0.26139
00001312) perceptual - 88.00845; gen_gan - 0.52882; feature_matching - 2.78623; equivariance_value - 0.46977; equivariance_jacobian - 0.64654; disc_gan - 0.26305
00001313) perceptual - 87.94703; gen_gan - 0.52142; feature_matching - 2.72401; equivariance_value - 0.45599; equivariance_jacobian - 0.64993; disc_gan - 0.26467
00001314) perceptual - 88.48609; gen_gan - 0.52735; feature_matching - 2.75286; equivariance_value - 0.46781; equivariance_jacobian - 0.65831; disc_gan - 0.25923
00001315) perceptual - 87.45356; gen_gan - 0.52471; feature_matching - 2.70756; equivariance_value - 0.46037; equivariance_jacobian - 0.66732; disc_gan - 0.25772
00001316) perceptual - 89.33493; gen_gan - 0.52558; feature_matching - 2.77430; equivariance_value - 0.47955; equivariance_jacobian - 0.67392; disc_gan - 0.26008
00001317) perceptual - 89.36141; gen_gan - 0.53450; feature_matching - 2.80784; equivariance_value - 0.46441; equivariance_jacobian - 0.64865; disc_gan - 0.25413
00001318) perceptual - 88.81277; gen_gan - 0.52298; feature_matching - 2.74978; equivariance_value - 0.46595; equivariance_jacobian - 0.66062; disc_gan - 0.26056
00001319) perceptual - 87.57703; gen_gan - 0.52647; feature_matching - 2.74178; equivariance_value - 0.46339; equivariance_jacobian - 0.65286; disc_gan - 0.26230
00001320) perceptual - 88.56393; gen_gan - 0.53159; feature_matching - 2.76494; equivariance_value - 0.46676; equivariance_jacobian - 0.64901; disc_gan - 0.25726
00001321) perceptual - 89.20946; gen_gan - 0.53196; feature_matching - 2.80258; equivariance_value - 0.44961; equivariance_jacobian - 0.62672; disc_gan - 0.25593
00001322) perceptual - 87.62404; gen_gan - 0.52298; feature_matching - 2.73174; equivariance_value - 0.44482; equivariance_jacobian - 0.64310; disc_gan - 0.25838
00001323) perceptual - 87.59881; gen_gan - 0.52212; feature_matching - 2.71664; equivariance_value - 0.47290; equivariance_jacobian - 0.65666; disc_gan - 0.26278
00001324) perceptual - 88.68766; gen_gan - 0.52449; feature_matching - 2.76279; equivariance_value - 0.47910; equivariance_jacobian - 0.67248; disc_gan - 0.25580
00001325) perceptual - 88.17929; gen_gan - 0.52210; feature_matching - 2.73781; equivariance_value - 0.47311; equivariance_jacobian - 0.64248; disc_gan - 0.26566
00001326) perceptual - 86.73347; gen_gan - 0.52189; feature_matching - 2.68679; equivariance_value - 0.46108; equivariance_jacobian - 0.65424; disc_gan - 0.26033
00001327) perceptual - 87.76855; gen_gan - 0.52374; feature_matching - 2.73173; equivariance_value - 0.46022; equivariance_jacobian - 0.64406; disc_gan - 0.25792
00001328) perceptual - 86.42311; gen_gan - 0.51044; feature_matching - 2.66316; equivariance_value - 0.45239; equivariance_jacobian - 0.65685; disc_gan - 0.27202
00001329) perceptual - 87.50153; gen_gan - 0.52330; feature_matching - 2.72710; equivariance_value - 0.46959; equivariance_jacobian - 0.65169; disc_gan - 0.26180
00001330) perceptual - 86.85625; gen_gan - 0.52569; feature_matching - 2.69410; equivariance_value - 0.45912; equivariance_jacobian - 0.64307; disc_gan - 0.26087
00001331) perceptual - 88.30927; gen_gan - 0.52527; feature_matching - 2.75051; equivariance_value - 0.47243; equivariance_jacobian - 0.65476; disc_gan - 0.26457
00001332) perceptual - 87.99171; gen_gan - 0.51838; feature_matching - 2.70791; equivariance_value - 0.47109; equivariance_jacobian - 0.66311; disc_gan - 0.26781
00001333) perceptual - 84.97415; gen_gan - 0.52100; feature_matching - 2.65267; equivariance_value - 0.45589; equivariance_jacobian - 0.64175; disc_gan - 0.26337
00001334) perceptual - 86.39138; gen_gan - 0.52015; feature_matching - 2.69328; equivariance_value - 0.45699; equivariance_jacobian - 0.63577; disc_gan - 0.26210
00001335) perceptual - 85.84114; gen_gan - 0.51864; feature_matching - 2.65586; equivariance_value - 0.45180; equivariance_jacobian - 0.65192; disc_gan - 0.27121
00001336) perceptual - 88.46871; gen_gan - 0.52352; feature_matching - 2.74432; equivariance_value - 0.45898; equivariance_jacobian - 0.64646; disc_gan - 0.26290
00001337) perceptual - 87.79160; gen_gan - 0.52546; feature_matching - 2.74251; equivariance_value - 0.47346; equivariance_jacobian - 0.65856; disc_gan - 0.26023
00001338) perceptual - 87.76402; gen_gan - 0.52475; feature_matching - 2.72173; equivariance_value - 0.46733; equivariance_jacobian - 0.65123; disc_gan - 0.26083
00001339) perceptual - 89.28685; gen_gan - 0.52804; feature_matching - 2.78179; equivariance_value - 0.47026; equivariance_jacobian - 0.65096; disc_gan - 0.25897
00001340) perceptual - 89.54012; gen_gan - 0.53184; feature_matching - 2.80021; equivariance_value - 0.47642; equivariance_jacobian - 0.65758; disc_gan - 0.25743
00001341) perceptual - 87.72054; gen_gan - 0.52461; feature_matching - 2.71025; equivariance_value - 0.47072; equivariance_jacobian - 0.65847; disc_gan - 0.26559
00001342) perceptual - 87.55298; gen_gan - 0.52550; feature_matching - 2.72144; equivariance_value - 0.46984; equivariance_jacobian - 0.64598; disc_gan - 0.26710
00001343) perceptual - 87.97067; gen_gan - 0.52362; feature_matching - 2.73608; equivariance_value - 0.44762; equivariance_jacobian - 0.64392; disc_gan - 0.26145
00001344) perceptual - 87.52943; gen_gan - 0.51837; feature_matching - 2.71193; equivariance_value - 0.47023; equivariance_jacobian - 0.65330; disc_gan - 0.26209
00001345) perceptual - 86.29797; gen_gan - 0.52941; feature_matching - 2.67953; equivariance_value - 0.47766; equivariance_jacobian - 0.66113; disc_gan - 0.25824
00001346) perceptual - 88.52174; gen_gan - 0.52126; feature_matching - 2.74222; equivariance_value - 0.45310; equivariance_jacobian - 0.63843; disc_gan - 0.26173
00001347) perceptual - 87.56928; gen_gan - 0.53203; feature_matching - 2.73312; equivariance_value - 0.46282; equivariance_jacobian - 0.64882; disc_gan - 0.25762
00001348) perceptual - 87.09955; gen_gan - 0.52944; feature_matching - 2.72556; equivariance_value - 0.47162; equivariance_jacobian - 0.65624; disc_gan - 0.25732
00001349) perceptual - 86.53938; gen_gan - 0.52371; feature_matching - 2.69570; equivariance_value - 0.47424; equivariance_jacobian - 0.66470; disc_gan - 0.25995
00001350) perceptual - 86.16919; gen_gan - 0.52896; feature_matching - 2.70856; equivariance_value - 0.46870; equivariance_jacobian - 0.65637; disc_gan - 0.25575
00001351) perceptual - 87.48008; gen_gan - 0.51679; feature_matching - 2.69435; equivariance_value - 0.44573; equivariance_jacobian - 0.64493; disc_gan - 0.26721
00001352) perceptual - 86.34419; gen_gan - 0.52706; feature_matching - 2.69897; equivariance_value - 0.47753; equivariance_jacobian - 0.65480; disc_gan - 0.25825
00001353) perceptual - 88.84626; gen_gan - 0.53431; feature_matching - 2.77589; equivariance_value - 0.46161; equivariance_jacobian - 0.64388; disc_gan - 0.25350
00001354) perceptual - 87.06229; gen_gan - 0.52631; feature_matching - 2.70853; equivariance_value - 0.45078; equivariance_jacobian - 0.65179; disc_gan - 0.25489
00001355) perceptual - 86.51422; gen_gan - 0.52543; feature_matching - 2.67740; equivariance_value - 0.46760; equivariance_jacobian - 0.64570; disc_gan - 0.26163
00001356) perceptual - 87.24860; gen_gan - 0.51984; feature_matching - 2.71003; equivariance_value - 0.48266; equivariance_jacobian - 0.66191; disc_gan - 0.26237
00001357) perceptual - 86.66412; gen_gan - 0.52018; feature_matching - 2.67929; equivariance_value - 0.45118; equivariance_jacobian - 0.64530; disc_gan - 0.26877
00001358) perceptual - 88.12222; gen_gan - 0.53249; feature_matching - 2.76641; equivariance_value - 0.44653; equivariance_jacobian - 0.63135; disc_gan - 0.25852
00001359) perceptual - 87.93768; gen_gan - 0.53134; feature_matching - 2.73717; equivariance_value - 0.49468; equivariance_jacobian - 0.66998; disc_gan - 0.25398
00001360) perceptual - 87.27753; gen_gan - 0.52782; feature_matching - 2.71343; equivariance_value - 0.48293; equivariance_jacobian - 0.66510; disc_gan - 0.25646
00001361) perceptual - 85.86051; gen_gan - 0.52252; feature_matching - 2.66601; equivariance_value - 0.46883; equivariance_jacobian - 0.65148; disc_gan - 0.26289
00001362) perceptual - 87.95650; gen_gan - 0.52951; feature_matching - 2.76080; equivariance_value - 0.45548; equivariance_jacobian - 0.64967; disc_gan - 0.25740
00001363) perceptual - 88.86063; gen_gan - 0.53198; feature_matching - 2.75370; equivariance_value - 0.46330; equivariance_jacobian - 0.66310; disc_gan - 0.25670
00001364) perceptual - 87.41422; gen_gan - 0.53238; feature_matching - 2.71273; equivariance_value - 0.45928; equivariance_jacobian - 0.64425; disc_gan - 0.25352
00001365) perceptual - 87.97282; gen_gan - 0.52924; feature_matching - 2.76514; equivariance_value - 0.45633; equivariance_jacobian - 0.65733; disc_gan - 0.26149
00001366) perceptual - 88.73595; gen_gan - 0.53366; feature_matching - 2.76189; equivariance_value - 0.47253; equivariance_jacobian - 0.66283; disc_gan - 0.25689
00001367) perceptual - 86.27570; gen_gan - 0.52174; feature_matching - 2.67290; equivariance_value - 0.48125; equivariance_jacobian - 0.65592; disc_gan - 0.26410
00001368) perceptual - 87.38867; gen_gan - 0.52956; feature_matching - 2.72827; equivariance_value - 0.47621; equivariance_jacobian - 0.65416; disc_gan - 0.26046
00001369) perceptual - 86.99331; gen_gan - 0.52210; feature_matching - 2.69443; equivariance_value - 0.47073; equivariance_jacobian - 0.65468; disc_gan - 0.25947
00001370) perceptual - 86.72067; gen_gan - 0.52627; feature_matching - 2.69546; equivariance_value - 0.49542; equivariance_jacobian - 0.66197; disc_gan - 0.25866
00001371) perceptual - 88.13431; gen_gan - 0.52540; feature_matching - 2.73577; equivariance_value - 0.48584; equivariance_jacobian - 0.65820; disc_gan - 0.26402
00001372) perceptual - 86.89654; gen_gan - 0.53294; feature_matching - 2.70535; equivariance_value - 0.45533; equivariance_jacobian - 0.64046; disc_gan - 0.25429
00001373) perceptual - 87.82970; gen_gan - 0.53058; feature_matching - 2.73378; equivariance_value - 0.46162; equivariance_jacobian - 0.65774; disc_gan - 0.25725
00001374) perceptual - 86.11133; gen_gan - 0.52858; feature_matching - 2.69010; equivariance_value - 0.47707; equivariance_jacobian - 0.66152; disc_gan - 0.25560
00001375) perceptual - 87.65837; gen_gan - 0.53279; feature_matching - 2.72705; equivariance_value - 0.45782; equivariance_jacobian - 0.65441; disc_gan - 0.25604
00001376) perceptual - 87.43375; gen_gan - 0.53155; feature_matching - 2.75987; equivariance_value - 0.44996; equivariance_jacobian - 0.64348; disc_gan - 0.25868
00001377) perceptual - 86.73312; gen_gan - 0.53305; feature_matching - 2.70765; equivariance_value - 0.45305; equivariance_jacobian - 0.64512; disc_gan - 0.25945
00001378) perceptual - 87.16689; gen_gan - 0.52792; feature_matching - 2.72054; equivariance_value - 0.46195; equivariance_jacobian - 0.65360; disc_gan - 0.25896
00001379) perceptual - 87.55660; gen_gan - 0.53028; feature_matching - 2.70619; equivariance_value - 0.46604; equivariance_jacobian - 0.65419; disc_gan - 0.25870
00001380) perceptual - 87.59576; gen_gan - 0.52264; feature_matching - 2.70613; equivariance_value - 0.46472; equivariance_jacobian - 0.64600; disc_gan - 0.26145
00001381) perceptual - 86.38322; gen_gan - 0.52333; feature_matching - 2.71055; equivariance_value - 0.46373; equivariance_jacobian - 0.65610; disc_gan - 0.26037
00001382) perceptual - 87.30194; gen_gan - 0.53236; feature_matching - 2.71519; equivariance_value - 0.47381; equivariance_jacobian - 0.65690; disc_gan - 0.25798
00001383) perceptual - 87.53527; gen_gan - 0.52502; feature_matching - 2.70967; equivariance_value - 0.44827; equivariance_jacobian - 0.64777; disc_gan - 0.26008
00001384) perceptual - 87.38068; gen_gan - 0.53501; feature_matching - 2.72025; equivariance_value - 0.45439; equivariance_jacobian - 0.64175; disc_gan - 0.25289
00001385) perceptual - 87.25974; gen_gan - 0.52755; feature_matching - 2.70494; equivariance_value - 0.45031; equivariance_jacobian - 0.65296; disc_gan - 0.25976
00001386) perceptual - 85.30746; gen_gan - 0.52462; feature_matching - 2.67579; equivariance_value - 0.46589; equivariance_jacobian - 0.65317; disc_gan - 0.25810
00001387) perceptual - 86.70081; gen_gan - 0.52251; feature_matching - 2.69526; equivariance_value - 0.45980; equivariance_jacobian - 0.64300; disc_gan - 0.26361
00001388) perceptual - 85.52184; gen_gan - 0.52756; feature_matching - 2.64429; equivariance_value - 0.44462; equivariance_jacobian - 0.63784; disc_gan - 0.25818
00001389) perceptual - 85.71742; gen_gan - 0.53089; feature_matching - 2.66511; equivariance_value - 0.48644; equivariance_jacobian - 0.67163; disc_gan - 0.25693
00001390) perceptual - 88.32146; gen_gan - 0.52724; feature_matching - 2.73701; equivariance_value - 0.47204; equivariance_jacobian - 0.65822; disc_gan - 0.26510
00001391) perceptual - 86.88577; gen_gan - 0.53144; feature_matching - 2.71857; equivariance_value - 0.47545; equivariance_jacobian - 0.65151; disc_gan - 0.25901
00001392) perceptual - 87.78857; gen_gan - 0.53600; feature_matching - 2.76167; equivariance_value - 0.46489; equivariance_jacobian - 0.64414; disc_gan - 0.25079
00001393) perceptual - 86.41320; gen_gan - 0.53021; feature_matching - 2.69367; equivariance_value - 0.48612; equivariance_jacobian - 0.68189; disc_gan - 0.26313
00001394) perceptual - 87.20876; gen_gan - 0.52478; feature_matching - 2.70902; equivariance_value - 0.45151; equivariance_jacobian - 0.64281; disc_gan - 0.25991
00001395) perceptual - 86.62738; gen_gan - 0.52724; feature_matching - 2.70988; equivariance_value - 0.46591; equivariance_jacobian - 0.65312; disc_gan - 0.25433
00001396) perceptual - 88.45157; gen_gan - 0.53698; feature_matching - 2.76144; equivariance_value - 0.47311; equivariance_jacobian - 0.66305; disc_gan - 0.25371
00001397) perceptual - 87.43629; gen_gan - 0.52743; feature_matching - 2.72183; equivariance_value - 0.47562; equivariance_jacobian - 0.65830; disc_gan - 0.26058
00001398) perceptual - 86.84634; gen_gan - 0.52739; feature_matching - 2.68356; equivariance_value - 0.45343; equivariance_jacobian - 0.64898; disc_gan - 0.25485
00001399) perceptual - 86.19016; gen_gan - 0.52810; feature_matching - 2.68190; equivariance_value - 0.47542; equivariance_jacobian - 0.65571; disc_gan - 0.25666
00001400) perceptual - 86.26133; gen_gan - 0.52361; feature_matching - 2.67479; equivariance_value - 0.46670; equivariance_jacobian - 0.64712; disc_gan - 0.26422
00001401) perceptual - 89.54476; gen_gan - 0.53972; feature_matching - 2.78028; equivariance_value - 0.46876; equivariance_jacobian - 0.66076; disc_gan - 0.24688
00001402) perceptual - 86.48089; gen_gan - 0.52999; feature_matching - 2.68870; equivariance_value - 0.45973; equivariance_jacobian - 0.65411; disc_gan - 0.26106
00001403) perceptual - 86.84718; gen_gan - 0.53765; feature_matching - 2.70913; equivariance_value - 0.48011; equivariance_jacobian - 0.66301; disc_gan - 0.25321
00001404) perceptual - 87.33073; gen_gan - 0.52318; feature_matching - 2.71285; equivariance_value - 0.46619; equivariance_jacobian - 0.65085; disc_gan - 0.25901
00001405) perceptual - 86.45786; gen_gan - 0.53572; feature_matching - 2.71847; equivariance_value - 0.48457; equivariance_jacobian - 0.66968; disc_gan - 0.25384
00001406) perceptual - 86.93730; gen_gan - 0.53970; feature_matching - 2.73207; equivariance_value - 0.46343; equivariance_jacobian - 0.64769; disc_gan - 0.25193
00001407) perceptual - 85.43736; gen_gan - 0.52429; feature_matching - 2.66060; equivariance_value - 0.45237; equivariance_jacobian - 0.64219; disc_gan - 0.26050
00001408) perceptual - 86.19489; gen_gan - 0.52790; feature_matching - 2.67188; equivariance_value - 0.47190; equivariance_jacobian - 0.64087; disc_gan - 0.26239
00001409) perceptual - 87.12997; gen_gan - 0.53457; feature_matching - 2.72491; equivariance_value - 0.46878; equivariance_jacobian - 0.65174; disc_gan - 0.25617
00001410) perceptual - 85.37848; gen_gan - 0.51975; feature_matching - 2.66215; equivariance_value - 0.47396; equivariance_jacobian - 0.66031; disc_gan - 0.26129
