00000000) perceptual - 214.81953; gen_gan - 3.68662; feature_matching - 13.60868; equivariance_value - 1.06090; equivariance_jacobian - 0.78930; disc_gan - 6.57854
00000522) perceptual - 105.62674; gen_gan - 0.30656; feature_matching - 5.32460; equivariance_value - 0.54627; equivariance_jacobian - 0.69958; disc_gan - 0.43525
00000523) perceptual - 104.27147; gen_gan - 0.30159; feature_matching - 5.03317; equivariance_value - 0.55356; equivariance_jacobian - 0.70039; disc_gan - 0.43966
00000524) perceptual - 106.10564; gen_gan - 0.30629; feature_matching - 5.34764; equivariance_value - 0.55495; equivariance_jacobian - 0.71821; disc_gan - 0.43379
00000525) perceptual - 104.11847; gen_gan - 0.30325; feature_matching - 5.07950; equivariance_value - 0.52893; equivariance_jacobian - 0.68999; disc_gan - 0.43652
00000526) perceptual - 105.36081; gen_gan - 0.30879; feature_matching - 5.25788; equivariance_value - 0.56538; equivariance_jacobian - 0.71198; disc_gan - 0.43367
00000527) perceptual - 107.20509; gen_gan - 0.30583; feature_matching - 5.28691; equivariance_value - 0.55099; equivariance_jacobian - 0.71825; disc_gan - 0.43534
00000528) perceptual - 102.54762; gen_gan - 0.30525; feature_matching - 4.95454; equivariance_value - 0.56131; equivariance_jacobian - 0.71003; disc_gan - 0.43905
00000529) perceptual - 107.62122; gen_gan - 0.30881; feature_matching - 5.44700; equivariance_value - 0.63658; equivariance_jacobian - 0.71063; disc_gan - 0.43315
00000530) perceptual - 106.11566; gen_gan - 0.30277; feature_matching - 5.20693; equivariance_value - 0.60069; equivariance_jacobian - 0.73782; disc_gan - 0.43706
00000531) perceptual - 103.87348; gen_gan - 0.30489; feature_matching - 5.06781; equivariance_value - 0.56640; equivariance_jacobian - 0.75134; disc_gan - 0.43631
00000532) perceptual - 106.78218; gen_gan - 0.30888; feature_matching - 5.28068; equivariance_value - 0.49251; equivariance_jacobian - 0.68875; disc_gan - 0.43097
00000533) perceptual - 103.75011; gen_gan - 0.30403; feature_matching - 5.01416; equivariance_value - 0.56052; equivariance_jacobian - 0.73370; disc_gan - 0.43626
00000534) perceptual - 105.26225; gen_gan - 0.30992; feature_matching - 5.24987; equivariance_value - 0.58187; equivariance_jacobian - 0.71747; disc_gan - 0.43061
00000535) perceptual - 106.03793; gen_gan - 0.30836; feature_matching - 5.23620; equivariance_value - 0.55491; equivariance_jacobian - 0.72141; disc_gan - 0.43145
00000536) perceptual - 104.61471; gen_gan - 0.31015; feature_matching - 5.28727; equivariance_value - 0.56158; equivariance_jacobian - 0.76436; disc_gan - 0.42757
00000537) perceptual - 106.17864; gen_gan - 0.30588; feature_matching - 5.27952; equivariance_value - 0.53677; equivariance_jacobian - 0.68488; disc_gan - 0.43594
00000538) perceptual - 104.96204; gen_gan - 0.30523; feature_matching - 5.15415; equivariance_value - 0.52560; equivariance_jacobian - 0.66501; disc_gan - 0.43058
00000539) perceptual - 106.33694; gen_gan - 0.31179; feature_matching - 5.31693; equivariance_value - 0.62571; equivariance_jacobian - 0.69680; disc_gan - 0.43120
00000540) perceptual - 104.30024; gen_gan - 0.31069; feature_matching - 5.19776; equivariance_value - 0.54311; equivariance_jacobian - 0.68901; disc_gan - 0.43186
00000541) perceptual - 108.62383; gen_gan - 0.31298; feature_matching - 5.57401; equivariance_value - 0.54466; equivariance_jacobian - 0.71782; disc_gan - 0.42633
00000542) perceptual - 105.62393; gen_gan - 0.30964; feature_matching - 5.21916; equivariance_value - 0.56315; equivariance_jacobian - 0.70651; disc_gan - 0.42873
00000543) perceptual - 103.68937; gen_gan - 0.31013; feature_matching - 5.01605; equivariance_value - 0.53129; equivariance_jacobian - 0.70619; disc_gan - 0.42894
00000544) perceptual - 107.70816; gen_gan - 0.31249; feature_matching - 5.51595; equivariance_value - 0.52621; equivariance_jacobian - 0.70323; disc_gan - 0.42890
00000545) perceptual - 104.36283; gen_gan - 0.30874; feature_matching - 5.03457; equivariance_value - 0.53502; equivariance_jacobian - 0.66898; disc_gan - 0.42866
00000546) perceptual - 107.09586; gen_gan - 0.31398; feature_matching - 5.32691; equivariance_value - 0.53337; equivariance_jacobian - 0.70216; disc_gan - 0.42599
00000547) perceptual - 103.99998; gen_gan - 0.31078; feature_matching - 4.99375; equivariance_value - 0.55018; equivariance_jacobian - 0.70219; disc_gan - 0.42902
00000548) perceptual - 104.30599; gen_gan - 0.31186; feature_matching - 5.20001; equivariance_value - 0.54407; equivariance_jacobian - 0.72338; disc_gan - 0.43058
00000549) perceptual - 105.58552; gen_gan - 0.31017; feature_matching - 5.21767; equivariance_value - 0.56273; equivariance_jacobian - 0.69305; disc_gan - 0.42983
00000550) perceptual - 107.07777; gen_gan - 0.30751; feature_matching - 5.42542; equivariance_value - 0.61976; equivariance_jacobian - 0.71424; disc_gan - 0.43118
00000551) perceptual - 105.46960; gen_gan - 0.31235; feature_matching - 5.24694; equivariance_value - 0.58475; equivariance_jacobian - 0.72238; disc_gan - 0.42842
00000552) perceptual - 104.59131; gen_gan - 0.31206; feature_matching - 5.33593; equivariance_value - 0.54105; equivariance_jacobian - 0.71042; disc_gan - 0.42659
00000553) perceptual - 103.25024; gen_gan - 0.30799; feature_matching - 5.03022; equivariance_value - 0.52561; equivariance_jacobian - 0.71365; disc_gan - 0.43010
00000554) perceptual - 107.56464; gen_gan - 0.31515; feature_matching - 5.44307; equivariance_value - 0.53684; equivariance_jacobian - 0.69068; disc_gan - 0.42631
00000555) perceptual - 103.24503; gen_gan - 0.31144; feature_matching - 5.06637; equivariance_value - 0.55605; equivariance_jacobian - 0.71359; disc_gan - 0.42757
00000556) perceptual - 105.81838; gen_gan - 0.31176; feature_matching - 5.29150; equivariance_value - 0.55785; equivariance_jacobian - 0.72731; disc_gan - 0.42562
00000557) perceptual - 107.15525; gen_gan - 0.31388; feature_matching - 5.22896; equivariance_value - 0.53368; equivariance_jacobian - 0.71943; disc_gan - 0.42645
00000558) perceptual - 103.69606; gen_gan - 0.31449; feature_matching - 5.13673; equivariance_value - 0.59806; equivariance_jacobian - 0.71862; disc_gan - 0.42641
00000559) perceptual - 106.71121; gen_gan - 0.31309; feature_matching - 5.41056; equivariance_value - 0.57720; equivariance_jacobian - 0.69164; disc_gan - 0.42355
00000560) perceptual - 103.05624; gen_gan - 0.30910; feature_matching - 5.10479; equivariance_value - 0.56027; equivariance_jacobian - 0.69825; disc_gan - 0.42906
00000561) perceptual - 103.41817; gen_gan - 0.31241; feature_matching - 4.98675; equivariance_value - 0.54724; equivariance_jacobian - 0.69277; disc_gan - 0.42752
00000562) perceptual - 101.38295; gen_gan - 0.31170; feature_matching - 4.91034; equivariance_value - 0.53208; equivariance_jacobian - 0.70807; disc_gan - 0.42832
00000563) perceptual - 105.39564; gen_gan - 0.31567; feature_matching - 5.33978; equivariance_value - 0.53280; equivariance_jacobian - 0.69953; disc_gan - 0.42353
00000564) perceptual - 107.01065; gen_gan - 0.30949; feature_matching - 5.43344; equivariance_value - 0.55265; equivariance_jacobian - 0.68522; disc_gan - 0.42863
00000565) perceptual - 104.07437; gen_gan - 0.31612; feature_matching - 5.11790; equivariance_value - 0.52401; equivariance_jacobian - 0.69078; disc_gan - 0.42643
00000566) perceptual - 103.76578; gen_gan - 0.31870; feature_matching - 5.06703; equivariance_value - 0.53402; equivariance_jacobian - 0.68022; disc_gan - 0.42183
00000567) perceptual - 106.10846; gen_gan - 0.31275; feature_matching - 5.14640; equivariance_value - 0.54907; equivariance_jacobian - 0.72941; disc_gan - 0.42624
00000568) perceptual - 105.67521; gen_gan - 0.31411; feature_matching - 5.26248; equivariance_value - 0.56378; equivariance_jacobian - 0.70963; disc_gan - 0.42745
00000569) perceptual - 106.48785; gen_gan - 0.31473; feature_matching - 5.39072; equivariance_value - 0.55551; equivariance_jacobian - 0.69902; disc_gan - 0.42434
00000570) perceptual - 105.68389; gen_gan - 0.31523; feature_matching - 5.25536; equivariance_value - 0.55036; equivariance_jacobian - 0.73145; disc_gan - 0.42389
00000571) perceptual - 105.20998; gen_gan - 0.31809; feature_matching - 5.29302; equivariance_value - 0.53511; equivariance_jacobian - 0.72182; disc_gan - 0.42046
00000572) perceptual - 106.59675; gen_gan - 0.31749; feature_matching - 5.27603; equivariance_value - 0.51844; equivariance_jacobian - 0.70822; disc_gan - 0.41958
00000573) perceptual - 106.91198; gen_gan - 0.31871; feature_matching - 5.46321; equivariance_value - 0.58782; equivariance_jacobian - 0.71714; disc_gan - 0.42091
00000574) perceptual - 106.84283; gen_gan - 0.32182; feature_matching - 5.35392; equivariance_value - 0.55190; equivariance_jacobian - 0.69541; disc_gan - 0.42020
00000575) perceptual - 104.18838; gen_gan - 0.31541; feature_matching - 5.23923; equivariance_value - 0.55732; equivariance_jacobian - 0.69613; disc_gan - 0.42007
00000576) perceptual - 102.55783; gen_gan - 0.31504; feature_matching - 5.06127; equivariance_value - 0.53066; equivariance_jacobian - 0.75386; disc_gan - 0.42363
00000577) perceptual - 105.71198; gen_gan - 0.31832; feature_matching - 5.30541; equivariance_value - 0.48865; equivariance_jacobian - 0.66962; disc_gan - 0.41925
00000578) perceptual - 103.62172; gen_gan - 0.31298; feature_matching - 5.05823; equivariance_value - 0.54841; equivariance_jacobian - 0.70609; disc_gan - 0.42361
00000579) perceptual - 103.98402; gen_gan - 0.31700; feature_matching - 5.14589; equivariance_value - 0.60612; equivariance_jacobian - 0.72984; disc_gan - 0.42368
00000580) perceptual - 105.37717; gen_gan - 0.31776; feature_matching - 5.22519; equivariance_value - 0.55386; equivariance_jacobian - 0.67108; disc_gan - 0.42061
00000581) perceptual - 105.40389; gen_gan - 0.31569; feature_matching - 5.32303; equivariance_value - 0.48322; equivariance_jacobian - 0.66600; disc_gan - 0.42171
00000582) perceptual - 102.72913; gen_gan - 0.32100; feature_matching - 5.11545; equivariance_value - 0.54207; equivariance_jacobian - 0.71235; disc_gan - 0.42008
00000583) perceptual - 104.72871; gen_gan - 0.31804; feature_matching - 5.28619; equivariance_value - 0.56172; equivariance_jacobian - 0.70672; disc_gan - 0.41921
00000584) perceptual - 101.71722; gen_gan - 0.31965; feature_matching - 4.99540; equivariance_value - 0.55412; equivariance_jacobian - 0.70907; disc_gan - 0.42321
00000585) perceptual - 102.90883; gen_gan - 0.32180; feature_matching - 5.06177; equivariance_value - 0.57143; equivariance_jacobian - 0.67966; disc_gan - 0.42054
00000586) perceptual - 103.53474; gen_gan - 0.31718; feature_matching - 5.10417; equivariance_value - 0.54036; equivariance_jacobian - 0.69464; disc_gan - 0.42188
00000587) perceptual - 103.47573; gen_gan - 0.32146; feature_matching - 5.21614; equivariance_value - 0.57097; equivariance_jacobian - 0.71456; disc_gan - 0.41821
00000588) perceptual - 104.19871; gen_gan - 0.32076; feature_matching - 5.12281; equivariance_value - 0.56745; equivariance_jacobian - 0.75539; disc_gan - 0.42056
00000589) perceptual - 100.33481; gen_gan - 0.31766; feature_matching - 4.90068; equivariance_value - 0.50452; equivariance_jacobian - 0.64203; disc_gan - 0.42019
00000590) perceptual - 103.44740; gen_gan - 0.31777; feature_matching - 5.11280; equivariance_value - 0.53714; equivariance_jacobian - 0.72192; disc_gan - 0.42111
00000591) perceptual - 107.66827; gen_gan - 0.32057; feature_matching - 5.36081; equivariance_value - 0.56197; equivariance_jacobian - 0.71104; disc_gan - 0.42023
00000592) perceptual - 102.84192; gen_gan - 0.31499; feature_matching - 5.19689; equivariance_value - 0.51184; equivariance_jacobian - 0.70632; disc_gan - 0.42601
00000593) perceptual - 101.55614; gen_gan - 0.32116; feature_matching - 5.04137; equivariance_value - 0.60406; equivariance_jacobian - 0.71836; disc_gan - 0.41729
00000594) perceptual - 106.66872; gen_gan - 0.31884; feature_matching - 5.39975; equivariance_value - 0.54944; equivariance_jacobian - 0.74220; disc_gan - 0.41524
00000595) perceptual - 103.45169; gen_gan - 0.32492; feature_matching - 5.14237; equivariance_value - 0.52679; equivariance_jacobian - 0.72899; disc_gan - 0.41519
00000596) perceptual - 102.97321; gen_gan - 0.32250; feature_matching - 5.10640; equivariance_value - 0.56209; equivariance_jacobian - 0.71604; disc_gan - 0.41538
00000597) perceptual - 107.43993; gen_gan - 0.32435; feature_matching - 5.35308; equivariance_value - 0.55367; equivariance_jacobian - 0.69544; disc_gan - 0.41408
00000598) perceptual - 106.40378; gen_gan - 0.32384; feature_matching - 5.40315; equivariance_value - 0.57769; equivariance_jacobian - 0.72005; disc_gan - 0.41621
00000599) perceptual - 102.69131; gen_gan - 0.32206; feature_matching - 5.16074; equivariance_value - 0.53659; equivariance_jacobian - 0.68410; disc_gan - 0.41621
00000600) perceptual - 104.86725; gen_gan - 0.31834; feature_matching - 5.19710; equivariance_value - 0.53856; equivariance_jacobian - 0.68672; disc_gan - 0.41777
00000601) perceptual - 104.65598; gen_gan - 0.32085; feature_matching - 5.12770; equivariance_value - 0.60165; equivariance_jacobian - 0.69770; disc_gan - 0.41491
00000602) perceptual - 104.97620; gen_gan - 0.32401; feature_matching - 5.24793; equivariance_value - 0.54601; equivariance_jacobian - 0.70260; disc_gan - 0.41604
00000603) perceptual - 102.83099; gen_gan - 0.32564; feature_matching - 5.05348; equivariance_value - 0.52316; equivariance_jacobian - 0.65162; disc_gan - 0.41536
00000604) perceptual - 103.67587; gen_gan - 0.32314; feature_matching - 5.19261; equivariance_value - 0.56159; equivariance_jacobian - 0.73257; disc_gan - 0.41589
00000605) perceptual - 103.66936; gen_gan - 0.32512; feature_matching - 5.18989; equivariance_value - 0.52920; equivariance_jacobian - 0.70016; disc_gan - 0.41653
00000606) perceptual - 102.94011; gen_gan - 0.31968; feature_matching - 5.10011; equivariance_value - 0.55773; equivariance_jacobian - 0.69505; disc_gan - 0.41806
00000607) perceptual - 105.06084; gen_gan - 0.32230; feature_matching - 5.22746; equivariance_value - 0.55031; equivariance_jacobian - 0.73793; disc_gan - 0.41090
00000608) perceptual - 103.40961; gen_gan - 0.32257; feature_matching - 5.23459; equivariance_value - 0.54984; equivariance_jacobian - 0.69793; disc_gan - 0.41288
00000609) perceptual - 105.41743; gen_gan - 0.33146; feature_matching - 5.26161; equivariance_value - 0.57422; equivariance_jacobian - 0.70936; disc_gan - 0.41014
00000610) perceptual - 105.67431; gen_gan - 0.32346; feature_matching - 5.35515; equivariance_value - 0.55254; equivariance_jacobian - 0.69629; disc_gan - 0.41337
00000611) perceptual - 105.39687; gen_gan - 0.32848; feature_matching - 5.33049; equivariance_value - 0.57458; equivariance_jacobian - 0.70015; disc_gan - 0.40838
00000612) perceptual - 105.56713; gen_gan - 0.32574; feature_matching - 5.35430; equivariance_value - 0.53110; equivariance_jacobian - 0.66696; disc_gan - 0.40912
00000613) perceptual - 104.06557; gen_gan - 0.32735; feature_matching - 5.19099; equivariance_value - 0.60555; equivariance_jacobian - 0.72057; disc_gan - 0.40903
00000614) perceptual - 105.99101; gen_gan - 0.32825; feature_matching - 5.51775; equivariance_value - 0.52984; equivariance_jacobian - 0.65690; disc_gan - 0.40954
00000615) perceptual - 104.60747; gen_gan - 0.32659; feature_matching - 5.26009; equivariance_value - 0.50542; equivariance_jacobian - 0.66874; disc_gan - 0.41127
00000616) perceptual - 106.63081; gen_gan - 0.33203; feature_matching - 5.44854; equivariance_value - 0.52619; equivariance_jacobian - 0.65716; disc_gan - 0.40753
00000617) perceptual - 99.45880; gen_gan - 0.32432; feature_matching - 5.00593; equivariance_value - 0.51269; equivariance_jacobian - 0.67594; disc_gan - 0.41221
00000618) perceptual - 104.21214; gen_gan - 0.32699; feature_matching - 5.27858; equivariance_value - 0.55995; equivariance_jacobian - 0.72742; disc_gan - 0.41227
00000619) perceptual - 105.11414; gen_gan - 0.33100; feature_matching - 5.33061; equivariance_value - 0.51445; equivariance_jacobian - 0.72385; disc_gan - 0.41130
00000620) perceptual - 103.69714; gen_gan - 0.32572; feature_matching - 5.21797; equivariance_value - 0.50652; equivariance_jacobian - 0.68932; disc_gan - 0.41227
00000621) perceptual - 105.52110; gen_gan - 0.33337; feature_matching - 5.31195; equivariance_value - 0.58783; equivariance_jacobian - 0.68060; disc_gan - 0.40802
00000622) perceptual - 105.22951; gen_gan - 0.32912; feature_matching - 5.26216; equivariance_value - 0.54054; equivariance_jacobian - 0.66838; disc_gan - 0.40582
00000623) perceptual - 102.03294; gen_gan - 0.33061; feature_matching - 5.19964; equivariance_value - 0.52952; equivariance_jacobian - 0.69662; disc_gan - 0.41141
00000624) perceptual - 105.09495; gen_gan - 0.32966; feature_matching - 5.36419; equivariance_value - 0.56791; equivariance_jacobian - 0.69668; disc_gan - 0.40692
00000625) perceptual - 104.01937; gen_gan - 0.32792; feature_matching - 5.22525; equivariance_value - 0.58414; equivariance_jacobian - 0.73321; disc_gan - 0.40922
00000626) perceptual - 100.02610; gen_gan - 0.32673; feature_matching - 4.93907; equivariance_value - 0.51524; equivariance_jacobian - 0.67576; disc_gan - 0.41302
00000627) perceptual - 105.49587; gen_gan - 0.33611; feature_matching - 5.37456; equivariance_value - 0.51115; equivariance_jacobian - 0.67182; disc_gan - 0.40459
00000628) perceptual - 103.69803; gen_gan - 0.32893; feature_matching - 5.29804; equivariance_value - 0.51688; equivariance_jacobian - 0.66848; disc_gan - 0.40565
00000629) perceptual - 102.90994; gen_gan - 0.32993; feature_matching - 5.26750; equivariance_value - 0.58006; equivariance_jacobian - 0.74193; disc_gan - 0.40808
00000630) perceptual - 104.73933; gen_gan - 0.32859; feature_matching - 5.30067; equivariance_value - 0.58995; equivariance_jacobian - 0.65197; disc_gan - 0.40889
00000631) perceptual - 105.38171; gen_gan - 0.33143; feature_matching - 5.42487; equivariance_value - 0.54241; equivariance_jacobian - 0.71689; disc_gan - 0.40816
00000632) perceptual - 104.02601; gen_gan - 0.32864; feature_matching - 5.20268; equivariance_value - 0.52641; equivariance_jacobian - 0.68527; disc_gan - 0.40684
00000633) perceptual - 110.43970; gen_gan - 0.33977; feature_matching - 5.76079; equivariance_value - 0.51233; equivariance_jacobian - 0.67395; disc_gan - 0.40131
00000634) perceptual - 104.26128; gen_gan - 0.32925; feature_matching - 5.21679; equivariance_value - 0.58314; equivariance_jacobian - 0.71479; disc_gan - 0.40512
00000635) perceptual - 102.75066; gen_gan - 0.33233; feature_matching - 5.17768; equivariance_value - 0.53586; equivariance_jacobian - 0.70244; disc_gan - 0.40661
00000636) perceptual - 101.69450; gen_gan - 0.32810; feature_matching - 5.08096; equivariance_value - 0.53425; equivariance_jacobian - 0.70472; disc_gan - 0.40760
00000637) perceptual - 106.70396; gen_gan - 0.33486; feature_matching - 5.41020; equivariance_value - 0.56237; equivariance_jacobian - 0.67227; disc_gan - 0.40482
00000638) perceptual - 106.40295; gen_gan - 0.33614; feature_matching - 5.57038; equivariance_value - 0.50670; equivariance_jacobian - 0.66289; disc_gan - 0.40213
00000639) perceptual - 103.70927; gen_gan - 0.33316; feature_matching - 5.26809; equivariance_value - 0.57342; equivariance_jacobian - 0.69363; disc_gan - 0.40165
00000640) perceptual - 101.35226; gen_gan - 0.33371; feature_matching - 5.08813; equivariance_value - 0.55593; equivariance_jacobian - 0.68402; disc_gan - 0.40643
00000641) perceptual - 104.53327; gen_gan - 0.33573; feature_matching - 5.40359; equivariance_value - 0.58144; equivariance_jacobian - 0.70555; disc_gan - 0.40073
00000642) perceptual - 106.74551; gen_gan - 0.33430; feature_matching - 5.37882; equivariance_value - 0.52206; equivariance_jacobian - 0.70857; disc_gan - 0.40373
00000643) perceptual - 105.34040; gen_gan - 0.33727; feature_matching - 5.52990; equivariance_value - 0.50556; equivariance_jacobian - 0.68168; disc_gan - 0.40339
00000644) perceptual - 105.95590; gen_gan - 0.33812; feature_matching - 5.32039; equivariance_value - 0.52272; equivariance_jacobian - 0.70079; disc_gan - 0.40226
00000645) perceptual - 102.51396; gen_gan - 0.33625; feature_matching - 5.14010; equivariance_value - 0.50351; equivariance_jacobian - 0.66632; disc_gan - 0.40253
00000646) perceptual - 101.99792; gen_gan - 0.33312; feature_matching - 5.06775; equivariance_value - 0.56140; equivariance_jacobian - 0.70061; disc_gan - 0.40487
00000647) perceptual - 101.19274; gen_gan - 0.33478; feature_matching - 4.92549; equivariance_value - 0.53365; equivariance_jacobian - 0.70405; disc_gan - 0.40182
00000648) perceptual - 103.16505; gen_gan - 0.33595; feature_matching - 5.30192; equivariance_value - 0.56852; equivariance_jacobian - 0.69405; disc_gan - 0.39678
00000649) perceptual - 104.51065; gen_gan - 0.33659; feature_matching - 5.36993; equivariance_value - 0.50001; equivariance_jacobian - 0.73070; disc_gan - 0.40010
00000650) perceptual - 105.13007; gen_gan - 0.34044; feature_matching - 5.39533; equivariance_value - 0.54233; equivariance_jacobian - 0.76327; disc_gan - 0.39910
00000651) perceptual - 103.04356; gen_gan - 0.33660; feature_matching - 5.19767; equivariance_value - 0.58074; equivariance_jacobian - 0.73648; disc_gan - 0.40080
00000652) perceptual - 100.07106; gen_gan - 0.34100; feature_matching - 5.04413; equivariance_value - 0.51152; equivariance_jacobian - 0.68757; disc_gan - 0.39749
00000653) perceptual - 106.65357; gen_gan - 0.33513; feature_matching - 5.39466; equivariance_value - 0.55402; equivariance_jacobian - 0.72879; disc_gan - 0.40365
00000654) perceptual - 101.61179; gen_gan - 0.33780; feature_matching - 5.12030; equivariance_value - 0.52047; equivariance_jacobian - 0.71586; disc_gan - 0.40063
00000655) perceptual - 107.87999; gen_gan - 0.34194; feature_matching - 5.71823; equivariance_value - 0.51590; equivariance_jacobian - 0.67703; disc_gan - 0.39364
00000656) perceptual - 106.18166; gen_gan - 0.33938; feature_matching - 5.45123; equivariance_value - 0.55320; equivariance_jacobian - 0.70368; disc_gan - 0.39971
00000657) perceptual - 105.26770; gen_gan - 0.34277; feature_matching - 5.31808; equivariance_value - 0.51418; equivariance_jacobian - 0.70126; disc_gan - 0.39695
00000658) perceptual - 106.61253; gen_gan - 0.33804; feature_matching - 5.57584; equivariance_value - 0.52056; equivariance_jacobian - 0.69646; disc_gan - 0.39812
00000659) perceptual - 103.16965; gen_gan - 0.34279; feature_matching - 5.21738; equivariance_value - 0.52059; equivariance_jacobian - 0.71596; disc_gan - 0.39431
00000660) perceptual - 105.64914; gen_gan - 0.34728; feature_matching - 5.34262; equivariance_value - 0.56552; equivariance_jacobian - 0.72762; disc_gan - 0.39280
00000661) perceptual - 102.82439; gen_gan - 0.34156; feature_matching - 5.10821; equivariance_value - 0.49889; equivariance_jacobian - 0.72382; disc_gan - 0.39611
00000662) perceptual - 104.58238; gen_gan - 0.34008; feature_matching - 5.38172; equivariance_value - 0.55671; equivariance_jacobian - 0.70756; disc_gan - 0.39603
00000663) perceptual - 104.04827; gen_gan - 0.34393; feature_matching - 5.31290; equivariance_value - 0.53578; equivariance_jacobian - 0.69225; disc_gan - 0.39248
00000664) perceptual - 102.88376; gen_gan - 0.33760; feature_matching - 5.17151; equivariance_value - 0.52253; equivariance_jacobian - 0.67601; disc_gan - 0.39569
00000665) perceptual - 109.15091; gen_gan - 0.35122; feature_matching - 5.64771; equivariance_value - 0.53558; equivariance_jacobian - 0.68503; disc_gan - 0.39054
00000666) perceptual - 101.88718; gen_gan - 0.34374; feature_matching - 4.99215; equivariance_value - 0.53399; equivariance_jacobian - 0.67945; disc_gan - 0.39527
00000667) perceptual - 105.10504; gen_gan - 0.33891; feature_matching - 5.31462; equivariance_value - 0.53603; equivariance_jacobian - 0.68914; disc_gan - 0.39614
00000668) perceptual - 101.77464; gen_gan - 0.33947; feature_matching - 5.18029; equivariance_value - 0.55044; equivariance_jacobian - 0.72975; disc_gan - 0.39598
00000669) perceptual - 104.84222; gen_gan - 0.34848; feature_matching - 5.21856; equivariance_value - 0.56157; equivariance_jacobian - 0.68804; disc_gan - 0.39219
00000670) perceptual - 101.69884; gen_gan - 0.34508; feature_matching - 5.20898; equivariance_value - 0.50566; equivariance_jacobian - 0.68861; disc_gan - 0.39433
00000671) perceptual - 103.62027; gen_gan - 0.34509; feature_matching - 5.38589; equivariance_value - 0.53251; equivariance_jacobian - 0.73069; disc_gan - 0.38934
00000672) perceptual - 107.76423; gen_gan - 0.34970; feature_matching - 5.49290; equivariance_value - 0.53262; equivariance_jacobian - 0.67849; disc_gan - 0.39012
00000673) perceptual - 103.63636; gen_gan - 0.34570; feature_matching - 5.33347; equivariance_value - 0.53561; equivariance_jacobian - 0.70595; disc_gan - 0.38826
00000674) perceptual - 105.15870; gen_gan - 0.34716; feature_matching - 5.34566; equivariance_value - 0.51521; equivariance_jacobian - 0.69702; disc_gan - 0.39151
00000675) perceptual - 103.65652; gen_gan - 0.34234; feature_matching - 5.21927; equivariance_value - 0.51392; equivariance_jacobian - 0.72070; disc_gan - 0.39301
00000676) perceptual - 101.54826; gen_gan - 0.34516; feature_matching - 5.02308; equivariance_value - 0.55304; equivariance_jacobian - 0.68267; disc_gan - 0.39483
00000677) perceptual - 103.23799; gen_gan - 0.34558; feature_matching - 5.21078; equivariance_value - 0.56602; equivariance_jacobian - 0.68143; disc_gan - 0.39240
00000678) perceptual - 105.43143; gen_gan - 0.34920; feature_matching - 5.40402; equivariance_value - 0.57045; equivariance_jacobian - 0.74519; disc_gan - 0.38713
00000679) perceptual - 101.45265; gen_gan - 0.34333; feature_matching - 5.10842; equivariance_value - 0.52405; equivariance_jacobian - 0.71323; disc_gan - 0.39501
00000680) perceptual - 99.86740; gen_gan - 0.34648; feature_matching - 5.02996; equivariance_value - 0.52336; equivariance_jacobian - 0.70474; disc_gan - 0.39044
00000681) perceptual - 104.51443; gen_gan - 0.34913; feature_matching - 5.17978; equivariance_value - 0.50591; equivariance_jacobian - 0.67038; disc_gan - 0.38920
00000682) perceptual - 102.47368; gen_gan - 0.34657; feature_matching - 5.25761; equivariance_value - 0.50726; equivariance_jacobian - 0.67647; disc_gan - 0.38840
00000683) perceptual - 103.79887; gen_gan - 0.35292; feature_matching - 5.17109; equivariance_value - 0.57776; equivariance_jacobian - 0.76209; disc_gan - 0.38669
00000684) perceptual - 102.21978; gen_gan - 0.35271; feature_matching - 5.32325; equivariance_value - 0.53887; equivariance_jacobian - 0.73020; disc_gan - 0.38417
00000685) perceptual - 99.06885; gen_gan - 0.34396; feature_matching - 4.97584; equivariance_value - 0.51571; equivariance_jacobian - 0.66661; disc_gan - 0.39346
00000686) perceptual - 102.02159; gen_gan - 0.34593; feature_matching - 5.11072; equivariance_value - 0.57030; equivariance_jacobian - 0.71032; disc_gan - 0.38689
00000687) perceptual - 102.45407; gen_gan - 0.34740; feature_matching - 5.17186; equivariance_value - 0.52219; equivariance_jacobian - 0.68287; disc_gan - 0.39311
00000688) perceptual - 102.06432; gen_gan - 0.34914; feature_matching - 5.31507; equivariance_value - 0.59193; equivariance_jacobian - 0.70043; disc_gan - 0.38946
00000689) perceptual - 103.69102; gen_gan - 0.34774; feature_matching - 5.44633; equivariance_value - 0.52472; equivariance_jacobian - 0.70853; disc_gan - 0.38680
00000690) perceptual - 102.44128; gen_gan - 0.35008; feature_matching - 5.20177; equivariance_value - 0.55042; equivariance_jacobian - 0.72267; disc_gan - 0.38481
00000691) perceptual - 105.67069; gen_gan - 0.34925; feature_matching - 5.54376; equivariance_value - 0.52320; equivariance_jacobian - 0.72340; disc_gan - 0.38947
00000692) perceptual - 102.81831; gen_gan - 0.35632; feature_matching - 5.24807; equivariance_value - 0.50661; equivariance_jacobian - 0.69857; disc_gan - 0.38137
00000693) perceptual - 104.64465; gen_gan - 0.34511; feature_matching - 5.29993; equivariance_value - 0.56729; equivariance_jacobian - 0.70923; disc_gan - 0.38826
00000694) perceptual - 101.35956; gen_gan - 0.34976; feature_matching - 5.25784; equivariance_value - 0.52768; equivariance_jacobian - 0.71446; disc_gan - 0.38609
00000695) perceptual - 103.33601; gen_gan - 0.35643; feature_matching - 5.28431; equivariance_value - 0.55065; equivariance_jacobian - 0.69961; disc_gan - 0.38180
